region,hazard,rp,c,dc0,dc_post_reco
XII - SOCCSKSARGEN,EQ,1,44191.043,27838.38529800648,1363.7497395113417
XII - SOCCSKSARGEN,EQ,1,150335.34000000005,128032.66250000002,276.7416858299288
XII - SOCCSKSARGEN,EQ,1,57018.22300000003,34715.54550000002,0.06415348019816594
XII - SOCCSKSARGEN,EQ,1,6402.408199999996,1259.1261415164226,1163.5046902098136
XII - SOCCSKSARGEN,EQ,1,12431.644999999971,2771.80333253954,2561.280230349136
XII - SOCCSKSARGEN,EQ,1,15157.827000000005,6983.5953226673755,6453.250173349323
XII - SOCCSKSARGEN,EQ,1,44891.030999999995,28538.373298006478,1832.5967100433272
XII - SOCCSKSARGEN,EQ,1,23439.45699999999,7086.799298006475,5985.205993091818
XII - SOCCSKSARGEN,EQ,1,30339.734,13987.07629800648,652.7764769670798
XII - SOCCSKSARGEN,EQ,1,66745.289,44442.6115,0.02480887562823276
XII - SOCCSKSARGEN,EQ,1,25759.193000000007,10459.75257144422,9665.422604854217
XII - SOCCSKSARGEN,EQ,1,38078.934,21726.276298006484,898.7748799668872
XII - SOCCSKSARGEN,EQ,1,19664.672000000006,8343.317047017053,7709.712503703099
XII - SOCCSKSARGEN,EQ,1,12579.562000000002,4702.373114329814,4345.263339918203
XII - SOCCSKSARGEN,EQ,1,28814.765999999985,12462.108298006468,1305.9317478178555
XII - SOCCSKSARGEN,EQ,1,52476.12899999999,36123.47129800648,722.6823119877914
XII - SOCCSKSARGEN,EQ,1,30053.486000000004,13700.828298006487,0.3628634624521908
XII - SOCCSKSARGEN,EQ,1,43740.75,27388.09229800648,544.8211384835029
XII - SOCCSKSARGEN,EQ,1,59016.19500000001,36713.5175,0.019434681538591958
XII - SOCCSKSARGEN,EQ,1,130567.9,108265.2225,323.2897400940731
XII - SOCCSKSARGEN,EQ,1,29254.426000000014,12901.768298006491,11540.09524745403
XII - SOCCSKSARGEN,EQ,1,24693.445,8509.807427206273,7864.841292273341
XII - SOCCSKSARGEN,EQ,1,27988.54900000001,14582.615871930202,13475.189219222508
XII - SOCCSKSARGEN,EQ,1,20420.045,9605.711068182654,8876.238348847646
XII - SOCCSKSARGEN,EQ,1,20415.588000000003,4062.9302980064863,3781.067745966161
XII - SOCCSKSARGEN,EQ,1,34433.98000000002,18081.322298006493,3493.0334767214813
XII - SOCCSKSARGEN,EQ,1,41949.48799999998,19646.81049999998,0.017854528218746637
XII - SOCCSKSARGEN,EQ,1,11053.794000000005,2895.0886113093043,2675.231055005857
XII - SOCCSKSARGEN,EQ,1,22321.252000000004,10104.076751323792,9336.757362697597
XII - SOCCSKSARGEN,EQ,1,14651.189000000006,2454.247375216165,2267.867991741907
XII - SOCCSKSARGEN,EQ,1,63252.35199998947,2718.6115676939194,0.0005487315501381321
XII - SOCCSKSARGEN,EQ,1,62488.30900000001,46135.65129800649,497.4483306509848
XII - SOCCSKSARGEN,EQ,1,47208.922,30856.26429800648,484.17422263615686
XII - SOCCSKSARGEN,EQ,1,20137.687999991063,874.4794957822903,870.6489793362863
XII - SOCCSKSARGEN,EQ,1,10913.712999997311,56.13791835110254,51.7695463185229
XII - SOCCSKSARGEN,EQ,1,21188.702999999994,4836.045298006476,4661.228778962479
XII - SOCCSKSARGEN,EQ,1,12218.111999990098,11.458852214520881,10.467784819467386
XII - SOCCSKSARGEN,EQ,1,49927.00000000002,27624.32250000001,0.020561094657526275
XII - SOCCSKSARGEN,EQ,1,28443.092000000004,12090.434298006487,4550.531365173313
XII - SOCCSKSARGEN,EQ,1,33362.74999999951,8391.243238231362,0.0016117765189031185
XII - SOCCSKSARGEN,EQ,1,58176.02300000001,41823.365298006494,1034.2933681167344
XII - SOCCSKSARGEN,EQ,1,43094.039,26741.38129800649,1692.0663302052253
XII - SOCCSKSARGEN,EQ,1,41042.98000000002,24690.322298006493,509.8737953356894
XII - SOCCSKSARGEN,EQ,1,27466.06999999999,11113.412298006473,879.0830875061066
XII - SOCCSKSARGEN,EQ,1,34511.824,18159.166298006487,586.5621062784314
XII - SOCCSKSARGEN,EQ,1,57221.73799999919,27601.835972849083,0.0052810062009680525
XII - SOCCSKSARGEN,EQ,1,37664.921999999984,15362.24449999999,0.014212979748513791
XII - SOCCSKSARGEN,EQ,1,25655.07000000001,9302.412298006488,0.3186456365794893
XII - SOCCSKSARGEN,EQ,1,15367.493,4098.254698025359,3787.016635660056
XII - SOCCSKSARGEN,EQ,1,37841.293,21488.63529800648,543.4034505206082
XII - SOCCSKSARGEN,EQ,1,44783.547,28430.88929800648,872.2783334438947
XII - SOCCSKSARGEN,EQ,1,14519.998999999993,2203.292763155014,2035.9599733330926
XII - SOCCSKSARGEN,EQ,1,20575.273000000005,5968.294420179946,5515.052224779775
XII - SOCCSKSARGEN,EQ,1,17516.53499999999,2364.7186795888033,2185.1172111143765
XII - SOCCSKSARGEN,EQ,1,8569.483399999985,715.1965396469162,660.870625315069
XII - SOCCSKSARGEN,EQ,1,24333.275,7980.617298006483,2.083419513285445
XII - SOCCSKSARGEN,EQ,1,12208.446999999936,3116.8454205569274,2880.0992273427887
XII - SOCCSKSARGEN,EQ,1,77673.31299999997,55370.63549999998,313.28617281249484
XII - SOCCSKSARGEN,EQ,1,11695.479999999983,1639.6658893945935,1515.1279757945435
XII - SOCCSKSARGEN,EQ,1,16099.892,3509.256863389129,3242.75672689273
XII - SOCCSKSARGEN,EQ,1,29703.833999999933,13351.17629800641,0.009250109249511513
XII - SOCCSKSARGEN,EQ,1,27192.17000000001,10839.512298006488,3.7483329932514047
XII - SOCCSKSARGEN,EQ,1,26460.096,10107.438298006484,849.8637777461888
XII - SOCCSKSARGEN,EQ,1,32640.533,16287.875298006482,735.4323555657318
XII - SOCCSKSARGEN,EQ,1,54985.08999999023,994.3713090859997,0.00021634348793055883
XII - SOCCSKSARGEN,EQ,1,18461.819999999752,2109.1622980062352,2055.7711732553666
XII - SOCCSKSARGEN,EQ,1,24316.81299999999,7964.15529800647,0.40289510292533937
XII - SOCCSKSARGEN,EQ,1,33810.887,17458.22929800648,566.5662638577332
XII - SOCCSKSARGEN,EQ,1,24757.499999999927,8404.84229800641,0.005155411714067875
XII - SOCCSKSARGEN,EQ,1,29575.639,13222.981298006476,0.06780177084875519
XII - SOCCSKSARGEN,EQ,1,51411.46900000001,35058.811298006476,803.4471291621055
XII - SOCCSKSARGEN,EQ,1,26245.065999999948,9892.408298006429,1011.615305830638
XII - SOCCSKSARGEN,EQ,1,17456.05099999998,3622.566580843482,3347.4394714116384
XII - SOCCSKSARGEN,EQ,1,46557.352000000006,30204.69429800649,552.6841578022171
XII - SOCCSKSARGEN,EQ,1,51478.49599999999,35125.83829800648,419.5894226311137
XII - SOCCSKSARGEN,EQ,1,30493.252000000004,14140.594298006486,3585.3985027385907
XII - SOCCSKSARGEN,EQ,1,54910.88699999998,32608.20949999998,0.037221531218711065
XII - SOCCSKSARGEN,EQ,1,28696.880999999976,12344.22329800646,925.6152065740567
XII - SOCCSKSARGEN,EQ,1,29194.40799999997,12841.750298006455,1379.7426327246258
XII - SOCCSKSARGEN,EQ,1,49665.46900000003,33312.811298006505,548.1908504631629
XII - SOCCSKSARGEN,EQ,1,20852.446999999996,4499.789298006475,4202.872461512716
XII - SOCCSKSARGEN,EQ,1,24883.59799999999,8530.940298006473,961.8271777591252
XII - SOCCSKSARGEN,EQ,1,55330.441000000006,38977.78329800649,1002.5774248851601
XII - SOCCSKSARGEN,EQ,1,64119.265999999974,47766.60829800647,575.3698944218789
XII - SOCCSKSARGEN,EQ,1,175676.06000000006,153373.38250000007,461.04276486341416
XII - SOCCSKSARGEN,EQ,1,35756.92600000001,19404.268298006493,1614.722658871105
XII - SOCCSKSARGEN,EQ,1,48860.133000000016,32507.4752980065,440.8872179179994
XII - SOCCSKSARGEN,EQ,1,24185.01200000001,7832.354298006488,1661.9017280008902
XII - SOCCSKSARGEN,EQ,1,17400.318000000007,3972.304841316325,3670.6418000219896
XII - SOCCSKSARGEN,EQ,1,63951.66800000003,41648.990500000014,0.02210536968889601
XII - SOCCSKSARGEN,EQ,1,153274.42000000007,130971.74250000002,314.7289163547583
XII - SOCCSKSARGEN,EQ,1,26590.17,10237.512298006484,9352.772998904837
XII - SOCCSKSARGEN,EQ,1,37314.379000000015,15011.701500000005,0.2083940547491689
XII - SOCCSKSARGEN,EQ,1,22961.15200000001,6608.494298006488,4934.783576635619
XII - SOCCSKSARGEN,EQ,1,15134.486000000004,3104.564730234197,2868.799229893788
XII - SOCCSKSARGEN,EQ,1,11361.336000000005,2499.912700416929,2310.0654207383122
XII - SOCCSKSARGEN,EQ,1,19857.154,3733.490246929437,3450.309501080056
XII - SOCCSKSARGEN,EQ,1,27477.893000000004,11125.235298006486,0.2348720990993944
XII - SOCCSKSARGEN,EQ,1,58449.66399999997,36146.98649999999,0.01862375986971212
XII - SOCCSKSARGEN,EQ,1,42998.54299999998,20695.86549999998,0.3486281917405639
XII - SOCCSKSARGEN,EQ,1,49742.94499999748,11113.680032650343,0.0021399048611664565
XII - SOCCSKSARGEN,EQ,1,57217.26600000001,34914.58850000001,339.9786727581436
XII - SOCCSKSARGEN,EQ,1,24371.685999999987,8019.028298006466,2390.7748668374275
XII - SOCCSKSARGEN,EQ,1,26221.061000000005,9868.403298006488,2555.555982618212
XII - SOCCSKSARGEN,EQ,1,159730.91,137428.2325,33.41935045640414
XII - SOCCSKSARGEN,EQ,1,25573.684000000005,9221.026298006487,2318.862474867032
XII - SOCCSKSARGEN,EQ,1,24614.667999999998,8262.010298006484,7461.89447744117
XII - SOCCSKSARGEN,EQ,1,58498.71900000001,36196.0415,0.01785054045614498
XII - SOCCSKSARGEN,EQ,1,12893.328000000005,3333.8823488091402,3080.702109921432
XII - SOCCSKSARGEN,EQ,1,47747.07400000002,25444.396500000024,0.021908973599341283
XII - SOCCSKSARGEN,EQ,1,81477.57000000004,59174.89250000003,465.64718009596965
XII - SOCCSKSARGEN,EQ,1,62436.57799999999,40133.90049999999,0.06715392516546093
XII - SOCCSKSARGEN,EQ,1,31384.629000000008,15031.9712980065,0.27644905783350954
XII - SOCCSKSARGEN,EQ,1,43350.47999999988,21047.80249999988,0.010032294645929779
XII - SOCCSKSARGEN,EQ,1,16247.972999999994,1663.6316301248694,1537.284078421422
XII - SOCCSKSARGEN,EQ,1,12007.3,1159.7587780475073,1071.6848828834898
XII - SOCCSKSARGEN,EQ,1,11060.777000000002,5077.182971904954,4691.613757633592
XII - SOCCSKSARGEN,EQ,1,8558.075199999992,2081.2560189506075,1923.1964457463603
XII - SOCCSKSARGEN,EQ,1,18832.349999999995,3374.2663847184667,3118.008801920472
XII - SOCCSKSARGEN,EQ,1,9848.777299999998,3601.661139360455,3328.1411009675617
XII - SOCCSKSARGEN,EQ,1,14968.770999999995,4837.186707094408,4469.837925927391
XII - SOCCSKSARGEN,EQ,1,11016.399999999992,3090.669577677213,2855.954564267253
XII - SOCCSKSARGEN,EQ,1,20602.553000000004,4673.5955378641665,4318.675384438945
XII - SOCCSKSARGEN,EQ,1,8595.673800000002,3777.4947370554655,3490.6258797107002
XII - SOCCSKSARGEN,EQ,1,14877.925000000007,5540.550894736302,5119.792795819013
XII - SOCCSKSARGEN,EQ,1,47085.348,24782.6705,0.2794900895136607
XII - SOCCSKSARGEN,EQ,1,33217.79699999995,16865.13929800643,598.0189089757642
XII - SOCCSKSARGEN,EQ,1,23165.76999999999,6813.112298006472,5442.503751506367
XII - SOCCSKSARGEN,EQ,1,27942.54900000001,11589.891298006492,1752.0428539776972
XII - SOCCSKSARGEN,EQ,1,17109.383,4748.793745324958,4388.151704223751
XII - SOCCSKSARGEN,EQ,1,23988.541000000005,7635.883298006487,6787.880653116097
XII - SOCCSKSARGEN,EQ,1,42541.871000000014,26189.213298006493,2226.202721134455
XII - SOCCSKSARGEN,EQ,1,35213.125000000015,12910.447500000006,0.3013156710639255
XII - SOCCSKSARGEN,EQ,1,223384.94,201082.2625,63.65678297931713
XII - SOCCSKSARGEN,EQ,1,13538.431999999944,1225.0598601269467,1131.9782572100762
XII - SOCCSKSARGEN,EQ,1,164601.64,142298.96250000002,209.9929018100192
XII - SOCCSKSARGEN,EQ,1,12926.520999999968,2483.148432471297,2294.5411287331867
XII - SOCCSKSARGEN,EQ,1,15112.132000000005,2520.5292171178185,2329.116286922101
XII - SOCCSKSARGEN,EQ,1,49782.668,33430.010298006484,410.601238172954
XII - SOCCSKSARGEN,EQ,1,24239.645999999677,7886.9882980061575,0.0025040075978767545
XII - SOCCSKSARGEN,EQ,1,23261.897999999986,6909.240298006469,1636.259218723607
XII - SOCCSKSARGEN,EQ,1,15299.946000000005,1682.8106102596378,1555.015341041307
XII - SOCCSKSARGEN,EQ,1,58479.11700000003,42126.459298006506,485.0903866781568
XII - SOCCSKSARGEN,EQ,1,38290.414,21937.756298006487,633.8379625958996
XII - SOCCSKSARGEN,EQ,1,25686.079999999994,9333.422298006475,0.04547084446153949
XII - SOCCSKSARGEN,EQ,1,21279.121000000006,4926.463298006485,4556.633890795109
XII - SOCCSKSARGEN,EQ,1,21423.36099999999,5070.703298006472,4946.210275248855
XII - SOCCSKSARGEN,EQ,1,40680.13700000002,24327.47929800649,1003.5826762506648
XII - SOCCSKSARGEN,EQ,1,9752.602499999986,912.0455316663748,842.7696955954385
XII - SOCCSKSARGEN,EQ,1,16241.485999999988,2289.5774638846688,2115.6850245274204
XII - SOCCSKSARGEN,EQ,1,21866.42399999997,5513.766298006449,5308.2375307835555
XII - SOCCSKSARGEN,EQ,1,19155.13699999995,2802.4792980064335,2629.4979775810634
XII - SOCCSKSARGEN,EQ,1,13905.086999999932,1085.1033042032725,1002.6462771001112
XII - SOCCSKSARGEN,EQ,1,13281.662999999995,2835.7879461269977,2620.423049756486
XII - SOCCSKSARGEN,EQ,1,20755.055,4402.397298006483,4255.621390892416
XII - SOCCSKSARGEN,EQ,1,13510.331999999937,906.4982615331893,837.6047806605497
XII - SOCCSKSARGEN,EQ,1,34337.58999999998,17984.932298006468,667.0533706768563
XII - SOCCSKSARGEN,EQ,1,42900.89099999997,20598.213499999976,0.011516745621595022
XII - SOCCSKSARGEN,EQ,1,11886.298999999983,1241.5160999542475,1147.2167708180086
XII - SOCCSKSARGEN,EQ,1,24029.40199999997,7676.744298006455,6746.540109600493
XII - SOCCSKSARGEN,EQ,1,19136.36699999999,7010.159727134338,6477.781459791032
XII - SOCCSKSARGEN,EQ,1,26274.41799999999,9921.76029800647,0.030646539578127192
XII - SOCCSKSARGEN,EQ,1,14934.072999999944,3596.612053255608,3323.4254799178148
XII - SOCCSKSARGEN,EQ,1,27533.54499999999,11180.887298006477,3397.920263694231
XII - SOCCSKSARGEN,EQ,1,26330.238,9977.58029800648,3.8968586323684327
XII - SOCCSKSARGEN,EQ,1,30243.93000000001,13891.272298006492,0.14918014173639296
XII - SOCCSKSARGEN,EQ,1,13269.587,4552.5253139321885,4206.797810016624
XII - SOCCSKSARGEN,EQ,1,120409.27,98106.59249999998,226.01350186106046
XII - SOCCSKSARGEN,EQ,1,30487.414000000015,14134.756298006494,1447.328700702455
XII - SOCCSKSARGEN,EQ,1,13474.048,3327.695163021183,3074.984788697351
XII - SOCCSKSARGEN,EQ,1,50201.53900000002,27898.861500000014,0.13219359696738248
XII - SOCCSKSARGEN,EQ,1,9945.930699999904,651.2818885043158,601.7739537033492
XII - SOCCSKSARGEN,EQ,1,21672.854000000007,8413.291835118218,7774.373296973615
XII - SOCCSKSARGEN,EQ,1,22272.693000000007,10151.787343670887,9380.84473805498
XII - SOCCSKSARGEN,EQ,1,28886.24400000001,13164.76502716183,12165.931491538598
XII - SOCCSKSARGEN,EQ,1,31865.49799999999,15512.840298006477,728.4767385367779
XII - SOCCSKSARGEN,EQ,1,42448.88700000002,26096.2292980065,612.5656423726913
XII - SOCCSKSARGEN,EQ,1,40209.38700000002,25390.037503214022,23473.765464506232
XII - SOCCSKSARGEN,EQ,1,27557.69300000001,11205.035298006487,1997.109350082504
XII - SOCCSKSARGEN,EQ,1,100785.20000000004,78482.52250000004,450.27768370221366
XII - SOCCSKSARGEN,EQ,1,20078.468999999997,4462.492340144966,4123.603693664672
XII - SOCCSKSARGEN,EQ,1,765373.31,743070.6325000002,176.80179221477638
XII - SOCCSKSARGEN,EQ,1,95141.414,72838.73649999997,0.03708115860145362
XII - SOCCSKSARGEN,EQ,1,16156.553999999995,2202.6260493898767,2035.3541311614083
XII - SOCCSKSARGEN,EQ,1,263238.47000000003,240935.79250000013,78.36209575033631
XII - SOCCSKSARGEN,EQ,1,18217.945,3848.2265248784083,3555.9782971554637
XII - SOCCSKSARGEN,EQ,1,30129.49600000001,13776.838298006493,1090.6270330087925
XII - SOCCSKSARGEN,EQ,1,270024.1900000001,247721.51250000013,133.36177224625152
XII - SOCCSKSARGEN,EQ,1,36782.500000000015,20429.842298006486,549.7859794726048
XII - SOCCSKSARGEN,EQ,1,81296.50800000003,64943.8502980065,519.171290981219
XII - SOCCSKSARGEN,EQ,1,44931.47699999998,28578.81929800647,465.39875238672613
XII - SOCCSKSARGEN,EQ,1,35112.79299999998,18760.135298006477,1124.3239725322908
XII - SOCCSKSARGEN,EQ,1,59905.24600000001,43552.58829800649,466.85372847612365
XII - SOCCSKSARGEN,EQ,1,63577.31299999992,41274.63549999992,0.017935400887429204
XII - SOCCSKSARGEN,EQ,1,39813.066,23460.408298006478,1179.0057782202582
XII - SOCCSKSARGEN,EQ,1,20340.218999999983,3987.5612980064693,3858.7226989201426
XII - SOCCSKSARGEN,EQ,1,27764.70500000001,11412.047298006491,2828.013308907925
XII - SOCCSKSARGEN,EQ,1,26990.86500000001,10638.207298006491,4148.086884400262
XII - SOCCSKSARGEN,EQ,1,30497.051000000003,14144.393298006487,1856.6115675303654
XII - SOCCSKSARGEN,EQ,1,37871.070000000014,21518.412298006486,1225.8552666702085
XII - SOCCSKSARGEN,EQ,1,30001.631000000016,13648.973298006491,2372.674741855687
XII - SOCCSKSARGEN,EQ,1,36859.328000000016,20506.67029800649,1382.3740537681565
XII - SOCCSKSARGEN,EQ,1,24583.354,8230.696298006478,1229.9042691320865
XII - SOCCSKSARGEN,EQ,1,30589.836000000007,14237.178298006487,0.0161302433534176
XII - SOCCSKSARGEN,EQ,1,36277.90200000002,19925.244298006503,516.2896797367272
XII - SOCCSKSARGEN,EQ,1,24094.168,7741.510298006479,6632.927991492432
XII - SOCCSKSARGEN,EQ,1,27126.480000000003,10773.822298006486,977.1131196514616
XII - SOCCSKSARGEN,EQ,1,51393.47999999999,29090.80249999999,0.11638287138096975
XII - SOCCSKSARGEN,EQ,1,35044.141,18691.48329800648,681.6047838825473
XII - SOCCSKSARGEN,EQ,1,37125.67599999999,20773.018298006467,613.436385755103
XII - SOCCSKSARGEN,EQ,1,63209.93799999997,40907.26049999998,0.0796248602249699
XII - SOCCSKSARGEN,EQ,1,52899.648,36546.99029800648,428.00178952836745
XII - SOCCSKSARGEN,EQ,1,45438.293,23135.6155,0.484204806981096
XII - SOCCSKSARGEN,EQ,1,25542.058999999997,9189.401298006484,2123.525451417729
XII - SOCCSKSARGEN,EQ,1,58718.84800000001,42366.19029800649,5385.707061650793
XII - SOCCSKSARGEN,EQ,1,21916.297000000006,7070.608366680608,6533.655310734569
XII - SOCCSKSARGEN,EQ,1,25868.361,9515.703298006485,2115.6941357010087
XII - SOCCSKSARGEN,EQ,1,21629.54499999998,8520.119364495125,7873.050315255942
XII - SOCCSKSARGEN,EQ,1,34528.405999999515,12225.728499999514,0.003400780863096288
XII - SOCCSKSARGEN,EQ,1,29595.35,13242.692298006485,2056.9064629893887
XII - SOCCSKSARGEN,EQ,1,42802.71900000001,20500.041500000007,0.7596546930699377
XII - SOCCSKSARGEN,EQ,1,62601.64100000001,40298.96350000002,0.10591616463254132
XII - SOCCSKSARGEN,EQ,1,19570.402,3217.7442980064843,2994.9308171418684
XII - SOCCSKSARGEN,EQ,1,67188.53100000003,50835.87329800648,522.8267853339859
XII - SOCCSKSARGEN,EQ,1,44551.28500000002,28198.6272980065,1142.5728071316382
XII - SOCCSKSARGEN,EQ,1,9816.9355,2078.793596491472,1920.926760084978
XII - SOCCSKSARGEN,EQ,1,11296.402000000006,4980.107940203194,4601.910755639198
XII - SOCCSKSARGEN,EQ,1,51000.67200000002,34648.0142980065,878.3839869216565
XII - SOCCSKSARGEN,EQ,1,20845.150000000005,5979.591479860431,5525.488446673187
XII - SOCCSKSARGEN,EQ,1,86575.75800000003,64273.08050000001,0.02597961442686397
XII - SOCCSKSARGEN,EQ,1,33306.91,16954.252298006486,540.8921992089986
XII - SOCCSKSARGEN,EQ,1,16452.380999999994,2028.2620491703271,1874.213535534529
XII - SOCCSKSARGEN,EQ,1,12491.768999999993,5368.8692298085325,4961.142594746762
XII - SOCCSKSARGEN,EQ,1,33230.758000000016,16878.1002980065,1349.6081437648486
XII - SOCCSKSARGEN,EQ,1,34018.62499999998,11715.947499999975,0.060238917761576284
XII - SOCCSKSARGEN,EQ,1,13099.201999999988,2859.903246790271,2642.702697699267
XII - SOCCSKSARGEN,EQ,1,11415.582000000006,2988.691461696261,2761.7255585640773
XII - SOCCSKSARGEN,EQ,1,11312.620999999996,2397.9122598762065,2215.8047429101143
XII - SOCCSKSARGEN,EQ,1,10118.867000000002,2618.249676880494,2419.4157021611845
XII - SOCCSKSARGEN,EQ,1,10296.755999999998,3502.205123893476,3236.2384783448924
XII - SOCCSKSARGEN,EQ,1,7773.937000000003,4783.4444769335905,4420.182223300457
XII - SOCCSKSARGEN,EQ,1,15191.721999999909,2323.954078385609,2147.399170155276
XII - SOCCSKSARGEN,EQ,1,94426.75800000002,72124.08050000001,0.056296888506854215
XII - SOCCSKSARGEN,EQ,1,34871.86700000001,18519.209298006488,650.7248987162734
XII - SOCCSKSARGEN,EQ,1,105884.22,89531.56229800648,551.0870455201537
XII - SOCCSKSARGEN,EQ,1,15910.926999999994,6889.050291848593,6365.871017250197
XII - SOCCSKSARGEN,EQ,1,25024.70100000001,8672.04329800649,904.3396383652553
XII - SOCCSKSARGEN,EQ,1,33547.82799999998,17195.170298006462,4186.7903623582
XII - SOCCSKSARGEN,EQ,1,46934.52699999998,24631.849499999982,0.014567592095130527
XII - SOCCSKSARGEN,EQ,1,19232.47100000001,4279.859542003503,3954.840315803953
XII - SOCCSKSARGEN,EQ,1,89682.59400000003,67379.9165,0.029343914606170706
XII - SOCCSKSARGEN,EQ,1,41688.19499999999,25335.53729800647,1127.4824662026035
XII - SOCCSKSARGEN,EQ,1,41637.176,25284.51829800649,0.04354679589437965
XII - SOCCSKSARGEN,EQ,1,31672.328000000005,15319.670298006487,2365.730591327173
XII - SOCCSKSARGEN,EQ,1,48410.02000000001,32057.362298006494,1006.8750803089522
XII - SOCCSKSARGEN,EQ,1,21866.984000000008,5514.326298006489,5125.400168787452
XII - SOCCSKSARGEN,EQ,1,26671.82600000001,10319.16829800649,2041.248436224548
XII - SOCCSKSARGEN,EQ,1,36779.33200000002,20426.67429800649,1667.225465586745
XII - SOCCSKSARGEN,EQ,1,25113.96700000001,8761.30929800649,1193.7959074687926
XII - SOCCSKSARGEN,EQ,1,28806.596000000016,12453.938298006491,789.0156526356825
XII - SOCCSKSARGEN,EQ,1,124833.90000000002,102531.2225,308.0923230373106
XII - SOCCSKSARGEN,EQ,1,24399.434000000005,8046.776298006487,5296.37763116786
XII - SOCCSKSARGEN,EQ,1,46911.602000000006,30558.94429800649,1052.6258941215165
XII - SOCCSKSARGEN,EQ,1,31457.10200000001,15104.444298006496,1352.4277830551348
XII - SOCCSKSARGEN,EQ,1,21172.67600000001,4820.018298006493,4478.92618758379
XII - SOCCSKSARGEN,EQ,1,14014.936000000005,6219.354882080328,5747.047346892416
XII - SOCCSKSARGEN,EQ,1,23230.54500000001,8737.39991384869,8073.868101385115
XII - SOCCSKSARGEN,EQ,1,11911.489,1076.4642092999102,994.7158339374834
XII - SOCCSKSARGEN,EQ,1,13381.031000000004,3526.955262270774,3259.1127644193016
XII - SOCCSKSARGEN,EQ,1,12877.514,3372.713635295891,3116.5844877904133
XII - SOCCSKSARGEN,EQ,1,11530.663999999999,3384.9160627423958,3127.8602438152284
XII - SOCCSKSARGEN,EQ,1,26512.49,10159.832298006484,2513.1757474577616
XII - SOCCSKSARGEN,EQ,1,32077.719000000016,15725.061298006493,0.01108888326528052
XII - SOCCSKSARGEN,EQ,1,28224.72999999999,11872.072298006477,2489.882450835521
XII - SOCCSKSARGEN,EQ,1,59390.32400000002,37087.64650000002,0.021264885609009108
XII - SOCCSKSARGEN,EQ,1,24147.455,7794.797298006484,6612.652013345074
XII - SOCCSKSARGEN,EQ,1,14946.836000000005,1537.1105811316995,1420.3799999620442
XII - SOCCSKSARGEN,EQ,1,16176.296000000002,4572.6849824090505,4225.428134362779
XII - SOCCSKSARGEN,EQ,1,19654.180000000008,4112.737402159281,3800.409692594773
XII - SOCCSKSARGEN,EQ,1,20219.350000000006,4158.659924052626,3843.637444828869
XII - SOCCSKSARGEN,EQ,1,26679.754000000008,10327.09629800649,2729.304759173249
XII - SOCCSKSARGEN,EQ,1,25806.1,9453.442298006485,2883.6153502702973
XII - SOCCSKSARGEN,EQ,1,15812.868999999995,3527.2680477267436,3259.3954862146393
XII - SOCCSKSARGEN,EQ,1,20793.05699999999,4880.444794585002,4509.798656691074
XII - SOCCSKSARGEN,EQ,1,16883.59,7914.4110314238915,7313.3782816307985
XII - SOCCSKSARGEN,EQ,1,16370.232999999984,3625.057885901354,3349.7419501308973
XII - SOCCSKSARGEN,EQ,1,15812.613000000005,3434.4972342363867,3173.6761436139946
XII - SOCCSKSARGEN,EQ,1,10252.846,3337.0340860986244,3083.6144993526605
XII - SOCCSKSARGEN,EQ,1,29956.70900000001,13604.051298006487,2053.6496609247715
XII - SOCCSKSARGEN,EQ,1,23140.660000000003,6788.002298006486,5625.9777960609445
XII - SOCCSKSARGEN,EQ,1,23369.86900000001,7017.211298006489,2770.0883973764753
XII - SOCCSKSARGEN,EQ,1,15509.093999999985,5013.089210696371,4632.366342730988
XII - SOCCSKSARGEN,EQ,1,22966.30899999999,6613.651298006468,2274.511066235424
XII - SOCCSKSARGEN,EQ,1,71403.90600000003,55051.248298006496,657.932401500213
XII - SOCCSKSARGEN,EQ,1,69600.32,47297.64250000001,404.1226104315596
XII - SOCCSKSARGEN,EQ,1,29800.99800000001,13448.340298006488,1.184782050470936
XII - SOCCSKSARGEN,EQ,1,28224.807000000004,11872.149298006487,795.3039336197226
XII - SOCCSKSARGEN,EQ,1,98893.352,76590.6745,425.43665866596467
XII - SOCCSKSARGEN,EQ,1,43393.973,27041.31529800648,738.2033260441202
XII - SOCCSKSARGEN,EQ,1,21309.479,4956.821298006478,4612.313000940443
XII - SOCCSKSARGEN,EQ,1,22751.695000000003,7848.251394046604,7252.2367054992055
XII - SOCCSKSARGEN,EQ,1,31259.38299999999,14906.72529800647,287.8606080037247
XII - SOCCSKSARGEN,EQ,1,60582.12099999999,38279.44349999998,0.03251366018834577
XII - SOCCSKSARGEN,EQ,1,18659.615000000005,2306.957298006488,2172.514812379939
XII - SOCCSKSARGEN,EQ,1,17236.186000000005,3387.7583259082726,3130.486661071734
XII - SOCCSKSARGEN,EQ,1,414441.41,392138.7325,245.44769265746947
XII - SOCCSKSARGEN,EQ,1,68446.84400000003,46144.16650000002,0.03280871739569882
XII - SOCCSKSARGEN,EQ,1,24991.299000000006,8638.641298006485,3687.8651400943213
XII - SOCCSKSARGEN,EQ,1,126548.80000000006,104246.12250000004,0.05057431495096147
XII - SOCCSKSARGEN,EQ,1,24022.451000000005,7669.793298006487,2808.533875140938
XII - SOCCSKSARGEN,EQ,1,72959.79699999999,50657.11949999999,386.74930558625465
