district,hazard,rp,hhid,affected_cat,hhwgt,hhsize,pcinc,pov_line,ispoor,has_ew,pcinc_ae,pcwgt,hhsize_ae,pcwgt_ae,pcsoc,v,c,social,quintile,c_5,gamma_SP,k,hh_share,ew_expansion,protection,fa,v_with_ew,dk_private,dk_public,dk_other,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min
Rathnapura,PF,5.0,91212049011,a,373.47918701171875,1,231362.3671875,43493.30859375,0.0,1,231362.3671875,373.47918701171875,1,373.47918701171875,0.0,0.3220436712718568,231359.83294081016,0.0,5.0,36989.5693359375,0.0,686295.2910735521,1.0,0,5,0.95,0.3220436712718568,221017.05511391428,0.0,0.0,221017.05511391428,0.0,0.0,0.005442522437806051,74507.969985102,0.0,74507.969985102,231359.83294081019,0.0,231359.83294081019,0.7096821685315879,2,0.0
Rathnapura,PF,5.0,91212049051,a,373.47918701171875,5,60918.896484375,43493.30859375,0.0,1,60918.896484375,1867.3959350585938,5,1867.3959350585938,583.3333740234375,0.08871406188937246,60918.22920423933,0.009575573552502789,2.0,36989.5693359375,9.734801240411703e-08,178974.71118692192,1.0,0,5,0.95,0.08871406188937246,15877.573604869152,0.0,0.0,15877.573604869152,0.0,0.0,0.005442522437806051,5355.729054593943,0.0,5355.729054593943,60918.22920423934,0.0,60918.22920423934,3.4994326924490604,2,0.0
Rathnapura,PF,5.0,91212050071,a,466.84901275634763,2,76235.490234375,43493.30859375,0.0,1,76235.490234375,933.6980255126953,2,933.6980255126953,0.0,0.20415665796878288,76234.6551826718,0.0,3.0,36989.5693359375,0.0,226139.0155907865,1.0,0,5,0.95,0.20415665796878288,46167.78565936546,0.0,0.0,46167.78565936546,0.0,0.0,0.005442522437806051,15563.812423496835,0.0,15563.812423496835,76234.65518267182,0.0,76234.65518267182,1.3141380270393686,2,0.0
Rathnapura,PF,5.0,91212051041,a,622.465640258789,6,38269.8837890625,43493.30859375,1.0,1,38269.8837890625,3734.793841552734,6,3734.793841552734,0.0,0.2340126614559017,38269.46459674747,0.0,1.0,36989.5693359375,0.0,113520.80009226616,1.0,0,5,0.95,0.2340126614559017,26565.304560194574,0.0,0.0,26565.304560194574,0.0,0.0,0.005442522437806051,8955.539262777285,0.0,8955.539262777285,38269.46459674748,0.0,38269.46459674748,1.1034665635979248,2,0.0
Rathnapura,PF,5.0,91304081041,a,149.8168960571289,5,57519.75,43493.30859375,0.0,1,57519.75,749.0844802856445,5,749.0844802856445,0.0,0.17046447182982302,57519.119952694506,0.0,2.0,36989.5693359375,0.0,170622.1026721096,1.0,0,5,0.95,0.17046447182982302,29085.006614495,0.0,0.0,29085.006614495,0.0,0.0,0.005442522437806051,9804.966402852308,0.0,9804.966402852308,57519.11995269451,0.0,57519.11995269451,1.6405068832290743,2,0.0
Rathnapura,PF,5.0,91309024091,a,133.1700508117676,5,29343.2958984375,43493.30859375,1.0,1,29343.2958984375,665.8502540588379,5,665.8502540588379,0.0,0.14972618332938098,29342.974484236027,0.0,1.0,36989.5693359375,0.0,87041.66561087793,1.0,0,5,0.95,0.14972618332938098,13032.416382548985,0.0,0.0,13032.416382548985,0.0,0.0,0.005442522437806051,4393.411577056073,0.0,4393.411577056073,29342.97448423603,0.0,29342.97448423603,1.9144234019861879,2,0.0
Rathnapura,PF,5.0,91312052081,a,239.70684814453125,6,57008.923828125,43493.30859375,0.0,1,57008.923828125,1438.2410888671875,6,1438.2410888671875,0.0,0.1336500017989838,57008.29937619593,0.0,2.0,36989.5693359375,0.0,169106.82773532256,1.0,0,5,0.95,0.1336500017989838,22601.127831046302,0.0,0.0,22601.127831046302,0.0,0.0,0.005442522437806051,7619.159314185596,0.0,7619.159314185596,57008.29937619594,0.0,57008.29937619594,2.1852511269002415,2,0.0
Rathnapura,PF,5.0,91312052101,a,239.70684814453125,3,114492.64453125,43493.30859375,0.0,1,114492.64453125,719.1205444335938,3,719.1205444335938,0.0,0.19573681420394812,114491.39042666531,0.0,4.0,36989.5693359375,0.0,339622.0559097056,1.0,0,5,0.95,0.19573681420394812,66476.53925716093,0.0,0.0,66476.53925716093,0.0,0.0,0.005442522437806051,22410.180015895883,0.0,22410.180015895883,114491.39042666533,0.0,114491.39042666533,1.3851685337372666,2,0.0
Rathnapura,PF,10.0,91105088021,a,148.25130081176758,3,78298.998046875,43493.30859375,0.0,1,78298.998046875,444.75390243530273,3,444.75390243530273,1944.4444580078125,0.1455862624715488,78298.14039236952,0.024833580333221323,3.0,36989.5693359375,3.2449335430901637e-07,226492.19584443246,1.0,0,5,0.95,0.1455862624715488,32974.15227196497,0.0,0.0,32974.15227196497,0.0,0.0,0.0055085864820572875,11126.763458217545,0.0,11126.763458217545,78298.14039236953,0.0,78298.14039236953,2.0370918524344264,2,0.0
Rathnapura,PF,10.0,91109026081,a,131.77924652099608,3,62463.626953125,43493.30859375,0.0,1,62463.626953125,395.33773956298825,3,395.33773956298825,0.0,0.07681917654148337,62462.94275265726,0.0,2.0,36989.5693359375,0.0,185287.23388520366,1.0,0,5,0.95,0.07681917654148337,14233.61273071058,0.0,0.0,14233.61273071058,0.0,0.0,0.0055085864820572875,4798.351826616949,0.0,4798.351826616949,62462.94275265727,0.0,62462.94275265727,4.051296885549137,2,0.0
Rathnapura,PF,10.0,91110030071,a,131.77924652099608,6,52633.845703125,43493.30859375,0.0,1,52633.845703125,790.6754791259765,6,790.6754791259765,0.0,0.13254414254983468,52633.26917397349,0.0,1.0,36989.5693359375,0.0,156128.93702748307,1.0,0,5,0.95,0.13254414254983468,20693.97608552488,0.0,0.0,20693.97608552488,0.0,0.0,0.0055085864820572875,6976.231532258964,0.0,6976.231532258964,52633.269173973495,0.0,52633.269173973495,2.206296047362833,2,0.0
Rathnapura,PF,10.0,91112046031,a,148.25130081176758,4,73918.505859375,43493.30859375,0.0,1,73918.505859375,593.0052032470703,4,593.0052032470703,0.0,0.1185957454096911,73917.69618695044,0.0,3.0,36989.5693359375,0.0,219266.0937522715,1.0,0,5,0.95,0.1185957454096911,26004.02583162185,0.0,0.0,26004.02583162185,0.0,0.0,0.0055085864820572875,8766.324278258473,0.0,8766.324278258473,73917.69618695046,0.0,73917.69618695046,2.505434055886282,2,0.0
Rathnapura,PF,10.0,91201057081,a,414.97709350585933,4,75098.49609375,43493.30859375,0.0,1,75098.49609375,1659.9083740234373,4,1659.9083740234373,0.0,0.12501164309837945,75097.67349620549,0.0,3.0,36989.5693359375,0.0,222766.32480198253,1.0,0,5,0.95,0.12501164309837945,27848.384290483114,0.0,0.0,27848.384290483114,0.0,0.0,0.0055085864820572875,9388.083556626276,0.0,9388.083556626276,75097.6734962055,0.0,75097.6734962055,2.359547658283169,2,0.0
Rathnapura,PF,10.0,91201058081,a,414.97709350585933,2,94961.0625,43493.30859375,0.0,1,94961.0625,829.9541870117187,2,829.9541870117187,125.0,0.216033755242024,94960.02233620312,0.0013163289953711274,4.0,36989.5693359375,2.086028691721267e-08,281314.3032244334,1.0,0,5,0.95,0.216033755242024,60773.385328867764,0.0,0.0,60773.385328867764,0.0,0.0,0.0055085864820572875,20488.254872854384,0.0,20488.254872854384,94960.02233620314,0.0,94960.02233620314,1.2254010050674955,2,0.0
Rathnapura,PF,10.0,91203073101,a,414.97709350585933,6,39471.0703125,43493.30859375,1.0,1,39471.0703125,2489.862561035156,6,2489.862561035156,0.0,0.1330424532588493,39470.637962889734,0.0,1.0,36989.5693359375,0.0,117083.90616157812,1.0,0,5,0.95,0.1330424532588493,15577.130112865256,0.0,0.0,15577.130112865256,0.0,0.0,0.0055085864820572875,5251.270506274723,0.0,5251.270506274723,39470.63796288974,0.0,39470.63796288974,2.196769700752067,2,0.0
Rathnapura,PF,10.0,91203074091,a,414.97709350585933,3,50231.572265625,43493.30859375,0.0,1,50231.572265625,1244.931280517578,3,1244.931280517578,0.0,0.09046015741088063,50231.02204997287,0.0,1.0,36989.5693359375,0.0,149003.02036234445,1.0,0,5,0.95,0.09046015741088063,13478.836676674331,0.0,0.0,13478.836676674331,0.0,0.0,0.0055085864820572875,4543.906161549963,0.0,4543.906161549963,50231.022049972875,0.0,50231.022049972875,3.3895444380215913,2,0.0
Rathnapura,PF,10.0,91205087051,a,466.84901275634763,4,61664.34375,43493.30859375,0.0,1,61664.34375,1867.3960510253903,4,1867.3960510253903,0.0,0.1372977796589018,61663.668304546496,0.0,2.0,36989.5693359375,0.0,182916.30249646012,1.0,0,5,0.95,0.1372977796589018,25114.002196180012,0.0,0.0,25114.002196180012,0.0,0.0,0.0055085864820572875,8466.284743837236,0.0,8466.284743837236,61663.6683045465,0.0,61663.6683045465,2.118236000186418,2,0.0
Rathnapura,PF,10.0,91207001021,a,414.97709350585933,5,112927.48828125,43493.30859375,0.0,1,112927.48828125,2074.885467529297,5,2074.885467529297,0.0,0.19798212303360999,112926.25132073283,0.0,4.0,36989.5693359375,0.0,334979.2984153598,1.0,0,5,0.95,0.19798212303360999,66319.91267258213,0.0,0.0,66319.91267258213,0.0,0.0,0.0055085864820572875,22357.378982705697,0.0,22357.378982705697,112926.25132073284,0.0,112926.25132073284,1.3656361820794432,2,0.0
Rathnapura,PF,10.0,91207005091,a,414.97709350585933,5,28075.96875,43493.30859375,1.0,1,28075.96875,2074.885467529297,5,2074.885467529297,0.0,0.12192659980504955,28075.661217570523,0.0,1.0,36989.5693359375,0.0,83282.36514730053,1.0,0,5,0.95,0.12192659980504955,10154.335606132918,0.0,0.0,10154.335606132918,0.0,0.0,0.0055085864820572875,3423.1699095368726,0.0,3423.1699095368726,28075.661217570527,0.0,28075.661217570527,2.4277798434339988,2,0.0
Rathnapura,PF,10.0,91207006051,a,414.97709350585933,3,56749.482421875,43493.30859375,0.0,1,56749.482421875,1244.931280517578,3,1244.931280517578,0.0,0.12263046348640035,56748.86081175869,0.0,2.0,36989.5693359375,0.0,168337.24097156606,1.0,0,5,0.95,0.12263046348640035,20643.273882365007,0.0,0.0,20643.273882365007,0.0,0.0,0.0055085864820572875,6959.139103671191,0.0,6959.139103671191,56748.8608117587,0.0,56748.8608117587,2.4119101452517917,2,0.0
Rathnapura,PF,10.0,91209022041,a,414.97709350585933,5,39043.2509765625,43493.30859375,1.0,1,39043.2509765625,2074.885467529297,5,2074.885467529297,0.0,0.3639490317825888,39042.823313106455,0.0,1.0,36989.5693359375,0.0,115814.85623244171,1.0,0,5,0.95,0.3639490317825888,42150.704791836884,0.0,0.0,42150.704791836884,0.0,0.0,0.0055085864820572875,14209.597742863785,0.0,14209.597742863785,39042.82331310646,0.0,39042.82331310646,0.5891532702212846,2,0.0
Rathnapura,PF,10.0,91210036031,a,373.47918701171875,4,56332.875,43493.30859375,0.0,1,56332.875,1493.916748046875,4,1493.916748046875,0.0,0.1744192434369367,56332.25795322729,0.0,2.0,36989.5693359375,0.0,167101.4491903236,1.0,0,5,0.95,0.1744192434369367,29145.708344991963,0.0,0.0,29145.708344991963,0.0,0.0,0.0055085864820572875,9825.429813296269,0.0,9825.429813296269,56332.257953227294,0.0,56332.257953227294,1.5956664216027598,2,0.0
Rathnapura,PF,10.0,91210036041,a,373.47918701171875,5,62628.263671875,43493.30859375,0.0,1,62628.263671875,1867.3959350585938,5,1867.3959350585938,0.0,0.15506416361991465,62627.57766804545,0.0,2.0,36989.5693359375,0.0,185775.59941409007,1.0,0,5,0.95,0.15506416361991465,28807.137944134185,0.0,0.0,28807.137944134185,0.0,0.0,0.0055085864820572875,9711.292950636718,0.0,9711.292950636718,62627.57766804546,0.0,62627.57766804546,1.836915726235266,2,0.0
Rathnapura,PF,10.0,91211039081,a,414.97709350585933,4,55872.416015625,43493.30859375,0.0,1,55872.416015625,1659.9083740234373,4,1659.9083740234373,0.0,0.09245297322760138,55871.804012527595,0.0,2.0,36989.5693359375,0.0,165735.5795523588,1.0,0,5,0.95,0.09245297322760138,15322.747099215227,0.0,0.0,15322.747099215227,0.0,0.0,0.0055085864820572875,5165.514400548007,0.0,5165.514400548007,55871.8040125276,0.0,55871.8040125276,3.3092166361328625,2,0.0
Rathnapura,PF,10.0,91212054091,a,373.47918701171875,3,86353.095703125,43493.30859375,0.0,1,86353.095703125,1120.4375610351562,3,1120.4375610351562,0.0,0.14127785151316247,86352.14982739936,0.0,3.0,36989.5693359375,0.0,256151.09177479212,1.0,0,5,0.95,0.14127785151316247,36188.47590869353,0.0,0.0,36188.47590869353,0.0,0.0,0.0055085864820572875,12199.64620115769,0.0,12199.64620115769,86352.14982739938,0.0,86352.14982739938,2.0490640117957573,2,0.0
Rathnapura,PF,10.0,91304081041,a,149.8168960571289,5,57519.75,43493.30859375,0.0,1,57519.75,749.0844802856445,5,749.0844802856445,0.0,0.18072394647535997,57519.119952694506,0.0,2.0,36989.5693359375,0.0,170622.1026721096,1.0,0,5,0.95,0.18072394647535997,30835.499750827712,0.0,0.0,30835.499750827712,0.0,0.0,0.0055085864820572875,10395.082355640578,0.0,10395.082355640578,57519.11995269451,0.0,57519.11995269451,1.5282397878370364,2,0.0
Rathnapura,PF,10.0,91304081081,a,149.8168960571289,8,53451.720703125,43493.30859375,0.0,1,53451.720703125,1198.5351684570312,8,1198.5351684570312,0.0,0.07170730667651487,53451.1352153125,0.0,1.0,36989.5693359375,0.0,158555.01767322564,1.0,0,5,0.95,0.07170730667651487,11369.553277394227,0.0,0.0,11369.553277394227,0.0,0.0,0.0055085864820572875,3832.8369450922787,0.0,3832.8369450922787,53451.135215312504,0.0,53451.135215312504,4.364137891756481,2,0.0
Rathnapura,PF,10.0,91305086051,a,199.75554733276365,4,61909.458984375,43493.30859375,0.0,1,61909.458984375,799.0221893310546,4,799.0221893310546,0.0,0.11994672255058228,61908.780854031625,0.0,2.0,36989.5693359375,0.0,183643.39322070745,1.0,0,5,0.95,0.11994672255058228,22027.42313489168,0.0,0.0,22027.42313489168,0.0,0.0,0.0055085864820572875,7425.755360543334,0.0,7425.755360543334,61908.78085403163,0.0,61908.78085403163,2.473418028057335,2,0.0
Rathnapura,PF,10.0,91307004091,a,119.8529529571533,4,152732.2734375,43493.30859375,0.0,1,152732.2734375,479.4118118286132,4,479.4118118286132,0.0,0.19236973493659865,152730.6004719996,0.0,5.0,36989.5693359375,0.0,453053.11027599813,1.0,0,5,0.95,0.19236973493659865,87153.70673599535,0.0,0.0,87153.70673599535,0.0,0.0,0.0055085864820572875,29380.745129506122,0.0,29380.745129506122,152730.60047199964,0.0,152730.60047199964,1.4153139316970529,2,0.0
Rathnapura,PF,10.0,91309019011,a,149.8168960571289,5,83324.66015625,43493.30859375,0.0,1,83324.66015625,749.0844802856445,5,749.0844802856445,0.0,0.16390317640820828,83323.74745274185,0.0,3.0,36989.5693359375,0.0,247167.77663842987,1.0,0,5,0.95,0.16390317640820828,40511.5836967932,0.0,0.0,40511.5836967932,0.0,0.0,0.0055085864820572875,13657.02687773975,0.0,13657.02687773975,83323.74745274187,0.0,83323.74745274187,1.719674083748959,2,0.0
Rathnapura,PF,10.0,91310033061,a,133.1700508117676,4,65464.951171875,43493.30859375,0.0,1,65464.951171875,532.6802032470704,4,532.6802032470704,0.0,0.1944261427828744,65464.23409615596,0.0,2.0,36989.5693359375,0.0,194190.12809117386,1.0,0,5,0.95,0.1944261427828744,37755.637571279236,0.0,0.0,37755.637571279236,0.0,0.0,0.0055085864820572875,12727.958525550737,0.0,12727.958525550737,65464.23409615597,0.0,65464.23409615597,1.3967788378899415,2,0.0
Rathnapura,PF,10.0,91310033081,a,133.1700508117676,4,69392.044921875,43493.30859375,0.0,1,69392.044921875,532.6802032470704,4,532.6802032470704,0.0,0.13446442572938788,69391.28483041209,0.0,2.0,36989.5693359375,0.0,205839.15286988908,1.0,0,5,0.95,0.13446442572938788,27678.04348327332,0.0,0.0,27678.04348327332,0.0,0.0,0.0055085864820572875,9330.659265345748,0.0,9330.659265345748,69391.2848304121,0.0,69391.2848304121,2.1699736688889444,2,0.0
Rathnapura,PF,10.0,91310033091,a,133.1700508117676,3,43075.1162109375,43493.30859375,1.0,1,43075.1162109375,399.51015243530287,3,399.51015243530287,0.0,0.3507348211497023,43074.644384114494,0.0,1.0,36989.5693359375,0.0,127774.66697535422,1.0,0,5,0.95,0.3507348211497023,44815.024969063634,0.0,0.0,44815.024969063634,0.0,0.0,0.0055085864820572875,15107.777694149432,0.0,15107.777694149432,43074.6443841145,0.0,43074.6443841145,0.6240511236861062,2,0.0
Rathnapura,PF,25.0,91104079081,a,148.25130081176758,4,64290.099609375,43493.30859375,0.0,1,64290.099609375,593.0052032470703,4,593.0052032470703,0.0,0.12224532117174801,64289.39540248905,0.0,2.0,36989.5693359375,0.0,190705.1399971477,1.0,0,5,0.95,0.12224532117174801,23312.81108805449,0.0,0.0,23312.81108805449,0.0,0.0,0.005641089508381821,7859.077788914776,0.0,7859.077788914776,64289.395402489055,0.0,64289.395402489055,2.420571135777325,2,0.0
Rathnapura,PF,25.0,91108013071,a,148.25130081176758,6,56542.025390625,43493.30859375,0.0,1,56542.025390625,889.5078048706056,6,889.5078048706056,0.0,0.10372604321989463,56541.406052906306,0.0,2.0,36989.5693359375,0.0,167721.85660557018,1.0,0,5,0.95,0.10372604321989463,17397.124547190342,0.0,0.0,17397.124547190342,0.0,0.0,0.005641089508381821,5864.816327957374,0.0,5864.816327957374,56541.40605290631,0.0,56541.40605290631,2.912929064081068,2,0.0
Rathnapura,PF,25.0,91110030041,a,131.77924652099608,4,51785.25,43493.30859375,0.0,0,51785.25,527.1169860839843,4,527.1169860839843,0.0,0.31840508534999795,51784.68276601121,0.0,1.0,36989.5693359375,0.0,153611.72888270314,1.0,0,5,0.95,0.31840508534999795,48910.75564565784,0.0,0.0,48910.75564565784,0.0,0.0,0.005641089508381821,16488.506335934373,0.0,16488.506335934373,51784.68276601122,0.0,51784.68276601122,0.7216444719395853,2,0.0
Rathnapura,PF,25.0,91110030051,a,131.77924652099608,3,58306.44140625,43493.30859375,0.0,1,58306.44140625,395.33773956298825,3,395.33773956298825,416.6666564941406,0.1407319355105302,58305.80274185559,0.007146151376157838,2.0,36989.5693359375,6.953428802642768e-08,171719.71524594846,1.0,0,5,0.95,0.1407319355105302,24166.44789187943,0.0,0.0,24166.44789187943,0.0,0.0,0.005641089508381821,8149.201262529329,0.0,8149.201262529329,58305.802741855594,0.0,58305.802741855594,2.0754643671145487,2,0.0
Rathnapura,PF,25.0,91111044061,a,148.25130081176758,4,66948.78515625,43493.30859375,0.0,1,66948.78515625,593.0052032470703,4,593.0052032470703,0.0,0.10295590962203437,66948.05182723356,0.0,2.0,36989.5693359375,0.0,198591.65755592985,1.0,0,5,0.95,0.10295590962203437,20446.184747018313,0.0,0.0,20446.184747018313,0.0,0.0,0.005641089508381821,6892.697573295934,0.0,6892.697573295934,66948.05182723358,0.0,66948.05182723358,2.937240125578713,2,0.0
Rathnapura,PF,25.0,91201056091,a,466.84901275634763,4,52345.001953125,43493.30859375,0.0,1,52345.001953125,1867.3960510253903,4,1867.3960510253903,0.0,0.07490244497182301,52344.428587847215,0.0,1.0,36989.5693359375,0.0,155272.13344317162,1.0,0,5,0.95,0.07490244497182301,11630.262430884723,0.0,0.0,11630.262430884723,0.0,0.0,0.005641089508381821,3920.725681882747,0.0,3920.725681882747,52344.42858784722,0.0,52344.42858784722,4.163595034396902,2,0.0
Rathnapura,PF,25.0,91201062071,a,414.97709350585933,6,58486.705078125,43493.30859375,0.0,1,58486.705078125,2489.862561035156,6,2489.862561035156,0.0,0.10913181280082757,58486.06443919766,0.0,2.0,36989.5693359375,0.0,173490.40284064587,1.0,0,5,0.95,0.10913181280082757,18933.322165545527,0.0,0.0,18933.322165545527,0.0,0.0,0.005641089508381821,6382.690235835659,0.0,6382.690235835659,58486.06443919767,0.0,58486.06443919767,2.7519404015729823,2,0.0
Rathnapura,PF,25.0,91201062101,a,414.97709350585933,5,45666.328125,43493.30859375,0.0,1,45666.328125,2074.885467529297,5,2074.885467529297,0.0,0.26396523361987284,45665.827915124486,0.0,1.0,36989.5693359375,0.0,135461.0360094054,1.0,0,5,0.95,0.26396523361987284,35757.0040166127,0.0,0.0,35757.0040166127,0.0,0.0,0.005641089508381821,12054.190934060749,0.0,12054.190934060749,45665.82791512449,0.0,45665.82791512449,0.9400014879727557,2,0.0
Rathnapura,PF,25.0,91202063021,a,466.84901275634763,4,65491.259765625,43493.30859375,0.0,1,65491.259765625,1867.3960510253903,4,1867.3960510253903,0.0,0.3204582440149627,65490.54240173262,0.0,2.0,36989.5693359375,0.0,194268.16785289,1.0,0,5,0.95,0.3204582440149627,62254.83593814116,0.0,0.0,62254.83593814116,0.0,0.0,0.005641089508381821,20986.984217646703,0.0,20986.984217646703,65490.54240173263,0.0,65490.54240173263,0.7148610628145643,2,0.0
Rathnapura,PF,25.0,91202064061,a,414.97709350585933,4,56445.697265625,43493.30859375,0.0,1,56445.697265625,1659.9083740234373,4,1659.9083740234373,1500.0,0.13885942396918652,56445.07898304435,0.026574213317646186,2.0,36989.5693359375,2.5032344300655183e-07,162986.6332911065,1.0,0,5,0.95,0.13885942396918652,22632.230013480086,0.0,0.0,22632.230013480086,0.0,0.0,0.005641089508381821,7638.105933301727,0.0,7638.105933301727,56445.078983044354,0.0,56445.078983044354,2.1565251422715517,2,0.0
Rathnapura,PF,25.0,91203071081,a,466.84901275634763,3,50825.818359375,43493.30859375,0.0,1,50825.818359375,1400.547038269043,3,1400.547038269043,0.0,0.2427255965313819,50825.26163459948,0.0,1.0,36989.5693359375,0.0,150765.74565270668,1.0,0,5,0.95,0.2427255965313819,36594.705550051825,0.0,0.0,36594.705550051825,0.0,0.0,0.005641089508381821,12336.591949121721,0.0,12336.591949121721,50825.26163459949,0.0,50825.26163459949,1.051755140722078,2,0.0
Rathnapura,PF,25.0,91204080011,a,466.84901275634763,2,83902.11328125,43493.30859375,0.0,1,83902.11328125,933.6980255126953,2,933.6980255126953,0.0,0.24913761822412805,83901.19425256163,0.0,3.0,36989.5693359375,0.0,248880.68857532254,1.0,0,5,0.95,0.24913761822412805,62005.54197363681,0.0,0.0,62005.54197363681,0.0,0.0,0.005641089508381821,20902.943702243112,0.0,20902.943702243112,83901.19425256165,0.0,83901.19425256165,1.0160099975757617,2,0.0
Rathnapura,PF,25.0,91205090031,a,466.84901275634763,4,88493.02734375,43493.30859375,0.0,1,88493.02734375,1867.3960510253903,4,1867.3960510253903,0.0,0.15806697540649034,88492.0580281074,0.0,3.0,36989.5693359375,0.0,262498.8181835129,1.0,0,5,0.95,0.15806697540649034,41492.39423804611,0.0,0.0,41492.39423804611,0.0,0.0,0.005641089508381821,13987.671959998574,0.0,13987.671959998574,88492.05802810742,0.0,88492.05802810742,1.795615496195991,2,0.0
Rathnapura,PF,25.0,91205092091,a,533.5418365478516,3,87595.681640625,43493.30859375,0.0,1,87595.681640625,1600.6255096435548,3,1600.6255096435548,0.0,0.12765090429148335,87594.72215413228,0.0,3.0,36989.5693359375,0.0,259837.00183884922,1.0,0,5,0.95,0.12765090429148335,33168.42825311692,0.0,0.0,33168.42825311692,0.0,0.0,0.005641089508381821,11181.545494136219,0.0,11181.545494136219,87594.7221541323,0.0,87594.7221541323,2.303792512472017,2,0.0
Rathnapura,PF,25.0,91207005041,a,414.97709350585933,5,35767.166015625,43493.30859375,1.0,1,35767.166015625,2074.885467529297,5,2074.885467529297,0.0,0.11758535377569534,35766.77423703463,0.0,1.0,36989.5693359375,0.0,106096.93317874918,1.0,0,5,0.95,0.11758535377569534,12475.445422339531,0.0,0.0,12475.445422339531,0.0,0.0,0.005641089508381821,4205.648802077145,0.0,4205.648802077145,35766.77423703464,0.0,35766.77423703464,2.5298596055289226,2,0.0
Rathnapura,PF,25.0,91207009101,a,466.84901275634763,3,78155.724609375,43493.30859375,0.0,1,78155.724609375,1400.547038269043,3,1400.547038269043,0.0,0.14573223191497778,78154.8685242269,0.0,3.0,36989.5693359375,0.0,231835.04915640122,1.0,0,5,0.95,0.14573223191497778,33785.839149680934,0.0,0.0,33785.839149680934,0.0,0.0,0.005641089508381821,11389.683425057236,0.0,11389.683425057236,78154.86852422691,0.0,78154.86852422691,1.9761292535426098,2,0.0
Rathnapura,PF,25.0,91209021021,a,533.5418365478516,5,55013.14453125,43493.30859375,0.0,1,55013.14453125,2667.709182739258,5,2667.709182739258,0.0,0.11629427095331553,55012.541940253366,0.0,2.0,36989.5693359375,0.0,163186.70360226778,1.0,0,5,0.95,0.11629427095331553,18977.67872470052,0.0,0.0,18977.67872470052,0.0,0.0,0.005641089508381821,6397.643458230461,0.0,6397.643458230461,55012.54194025337,0.0,55012.54194025337,2.5616883490997178,2,0.0
Rathnapura,PF,25.0,91209023061,a,466.84901275634763,1,60045.873046875,43493.30859375,0.0,0,60045.873046875,466.84901275634763,1,466.84901275634763,0.0,0.3060168844102545,60045.21532947325,0.0,2.0,36989.5693359375,0.0,178115.3971642847,1.0,0,5,0.95,0.3060168844102545,54506.31890570948,0.0,0.0,54506.31890570948,0.0,0.0,0.005641089508381821,18374.849718868263,0.0,18374.849718868263,60045.215329473256,0.0,60045.215329473256,0.7645052252141735,2,0.0
Rathnapura,PF,25.0,91210035061,a,414.97709350585933,6,60658.93359375,43493.30859375,0.0,1,60658.93359375,2489.862561035156,6,2489.862561035156,0.0,0.12001280729772056,60658.26916113919,0.0,2.0,36989.5693359375,0.0,179933.93218178954,1.0,0,5,0.95,0.12001280729772056,21594.376329254228,0.0,0.0,21594.376329254228,0.0,0.0,0.005641089508381821,7279.7691678490655,0.0,7279.7691678490655,60658.2691611392,0.0,60658.2691611392,2.4718704156775053,2,0.0
Rathnapura,PF,25.0,91211043051,a,414.97709350585933,7,58362.87890625,43493.30859375,0.0,1,58362.87890625,2904.839654541015,7,2904.839654541015,0.0,0.31580213548980063,58362.239623662776,0.0,2.0,36989.5693359375,0.0,173123.09453678233,1.0,0,5,0.95,0.31580213548980063,54672.642957318494,0.0,0.0,54672.642957318494,0.0,0.0,0.005641089508381821,18430.91990512017,0.0,18430.91990512017,58362.23962366278,0.0,58362.23962366278,0.7303711245442432,2,0.0
Rathnapura,PF,25.0,91212049021,a,373.47918701171875,4,55896.814453125,43493.30859375,0.0,1,55896.814453125,1493.916748046875,4,1493.916748046875,0.0,0.13435355746634214,55896.20218277731,0.0,2.0,36989.5693359375,0.0,165807.95317547373,1.0,0,5,0.95,0.13435355746634214,22276.888365337578,0.0,0.0,22276.888365337578,0.0,0.0,0.005641089508381821,7509.853612114053,0.0,7509.853612114053,55896.20218277733,0.0,55896.20218277733,2.1720425122725633,2,0.0
Rathnapura,PF,25.0,91212050071,a,466.84901275634763,2,76235.490234375,43493.30859375,0.0,1,76235.490234375,933.6980255126953,2,933.6980255126953,0.0,0.21678699997836395,76234.6551826718,0.0,3.0,36989.5693359375,0.0,226139.0155907865,1.0,0,5,0.95,0.21678699997836395,49023.998767987076,0.0,0.0,49023.998767987076,0.0,0.0,0.005641089508381821,16526.682191436463,0.0,16526.682191436463,76234.65518267182,0.0,76234.65518267182,1.217933552785273,2,0.0
Rathnapura,PF,25.0,91212051041,a,622.465640258789,6,38269.8837890625,43493.30859375,1.0,1,38269.8837890625,3734.793841552734,6,3734.793841552734,0.0,0.18338356178720408,38269.46459674747,0.0,1.0,36989.5693359375,0.0,113520.80009226616,1.0,0,5,0.95,0.18338356178720408,20817.848657852934,0.0,0.0,20817.848657852934,0.0,0.0,0.005641089508381821,7017.990725440862,0.0,7017.990725440862,38269.46459674748,0.0,38269.46459674748,1.501186524358649,2,0.0
