region,hazard,rp,dk_tot,dw_tot,res_tot,dk_lim,dw_lim,res_lim,dk_sub,dw_sub,res_sub,ratio_dw_lim_tot,avg_reco_t,sub_avg_reco_t,non_sub_avg_reco_t,pct_subs
III - Central Luzon,PF,50,0.0,5.45146024638979,0.0,,,,0.0,5.45146024638979,0.0,,,,,
III - Central Luzon,PF,100,0.0,8.452706138768168,0.0,,,,0.0,8.452706138768168,0.0,,,,,
III - Central Luzon,PF,200,0.0,12.068014976648124,0.0,,,,0.0,12.068014976648124,0.0,,,,,
III - Central Luzon,PF,250,0.0,13.018879787701316,0.0,,,,0.0,13.018879787701316,0.0,,,,,
III - Central Luzon,PF,500,0.0,16.607413206202935,0.0,,,,0.0,16.607413206202935,0.0,,,,,
III - Central Luzon,PF,1000,0.0,18.104927617971725,0.0,,,,0.0,18.104927617971725,0.0,,,,,
III - Central Luzon,PF,2000,0.0,2.3312280271551042e-07,0.0,,,,0.0,2.3312280271551042e-07,0.0,,,,,
III - Central Luzon,SS,1,0.0,0.03542562354566666,0.0,,,,0.0,0.03542562354566666,0.0,,,,,
III - Central Luzon,SS,10,0.0,0.20717784807905565,0.0,,,,0.0,0.20717784807905565,0.0,,,,,
III - Central Luzon,SS,25,0.0,0.3922405369847542,0.0,,,,0.0,0.3922405369847542,0.0,,,,,
III - Central Luzon,SS,30,0.0,0.4312207343223627,0.0,,,,0.0,0.4312207343223627,0.0,,,,,
III - Central Luzon,SS,50,0.0,0.5199326860604057,0.0,,,,0.0,0.5199326860604057,0.0,,,,,
III - Central Luzon,SS,100,0.0,0.7088976778974255,0.0,,,,0.0,0.7088976778974255,0.0,,,,,
III - Central Luzon,SS,200,0.0,0.9940946445544991,0.0,,,,0.0,0.9940946445544991,0.0,,,,,
III - Central Luzon,SS,250,0.0,1.0973535588719805,0.0,,,,0.0,1.0973535588719805,0.0,,,,,
III - Central Luzon,SS,500,0.0,1.3585387248863825,0.0,,,,0.0,1.3585387248863825,0.0,,,,,
III - Central Luzon,SS,1000,0.0,1.7153953137092146,0.0,,,,0.0,1.7153953137092146,0.0,,,,,
IVA - CALABARZON,EQ,1,0.0,0.14059978797031514,0.0,,,,0.0,0.14059978797031514,0.0,,,,,
IVA - CALABARZON,EQ,10,0.0,0.19050867186265402,0.0,,,,0.0,0.19050867186265402,0.0,,,,,
IVA - CALABARZON,EQ,25,0.0,2.40057705068151,0.0,,,,0.0,2.40057705068151,0.0,,,,,
IVA - CALABARZON,EQ,30,0.0,3.6368518381669834,0.0,,,,0.0,3.6368518381669834,0.0,,,,,
IVA - CALABARZON,EQ,50,0.0,9.596700096751412,0.0,,,,0.0,9.596700096751412,0.0,,,,,
IVA - CALABARZON,EQ,100,0.0,17.290435010440522,0.0,,,,0.0,17.290435010440522,0.0,,,,,
IVA - CALABARZON,EQ,200,0.0,5.029056360919088,0.0,,,,0.0,5.029056360919088,0.0,,,,,
IVA - CALABARZON,EQ,250,0.0,4.2988951538711415,0.0,,,,0.0,4.2988951538711415,0.0,,,,,
IVA - CALABARZON,EQ,500,0.0,6.4505693664816315,0.0,,,,0.0,6.4505693664816315,0.0,,,,,
IVA - CALABARZON,EQ,1000,0.0,8.742201792847432,0.0,,,,0.0,8.742201792847432,0.0,,,,,
IVA - CALABARZON,EQ,2000,0.0,18.26477268692316,0.0,,,,0.0,18.26477268692316,0.0,,,,,
IVA - CALABARZON,HU,1,0.0,1.3812860883434512,0.0,,,,0.0,1.3812860883434512,0.0,,,,,
IVA - CALABARZON,HU,10,0.0,3.5318047434193733,0.0,,,,0.0,3.5318047434193733,0.0,,,,,
IVA - CALABARZON,HU,25,0.0,15.299364696180398,0.0,,,,0.0,15.299364696180398,0.0,,,,,
IVA - CALABARZON,HU,30,0.0,17.28070504415823,0.0,,,,0.0,17.28070504415823,0.0,,,,,
IVA - CALABARZON,HU,50,0.0,20.67678290626328,0.0,,,,0.0,20.67678290626328,0.0,,,,,
IVA - CALABARZON,HU,100,0.0,4.3869429519927445,0.0,,,,0.0,4.3869429519927445,0.0,,,,,
IVA - CALABARZON,HU,200,0.0,7.489893245470434,0.0,,,,0.0,7.489893245470434,0.0,,,,,
IVA - CALABARZON,HU,250,0.0,8.887737506015469,0.0,,,,0.0,8.887737506015469,0.0,,,,,
IVA - CALABARZON,HU,500,0.0,13.106548682122845,0.0,,,,0.0,13.106548682122845,0.0,,,,,
IVA - CALABARZON,HU,1000,0.0,18.321570658530177,0.0,,,,0.0,18.321570658530177,0.0,,,,,
IVA - CALABARZON,PF,1,0.0,0.31211065126550314,0.0,,,,0.0,0.31211065126550314,0.0,,,,,
IVA - CALABARZON,PF,10,0.0,1.4199615301671389,0.0,,,,0.0,1.4199615301671389,0.0,,,,,
IVA - CALABARZON,PF,25,0.0,2.7388950596848343,0.0,,,,0.0,2.7388950596848343,0.0,,,,,
IVA - CALABARZON,PF,30,0.0,3.0868970963925233,0.0,,,,0.0,3.0868970963925233,0.0,,,,,
IVA - CALABARZON,PF,50,0.0,4.34378781621697,0.0,,,,0.0,4.34378781621697,0.0,,,,,
IVA - CALABARZON,PF,100,0.0,6.396062145447767,0.0,,,,0.0,6.396062145447767,0.0,,,,,
IVA - CALABARZON,PF,200,0.0,8.947263755275024,0.0,,,,0.0,8.947263755275024,0.0,,,,,
IVA - CALABARZON,PF,250,0.0,9.511342748132664,0.0,,,,0.0,9.511342748132664,0.0,,,,,
IVA - CALABARZON,PF,500,0.0,11.395801192205816,0.0,,,,0.0,11.395801192205816,0.0,,,,,
IVA - CALABARZON,PF,1000,0.0,11.850273141232412,0.0,,,,0.0,11.850273141232412,0.0,,,,,
IVA - CALABARZON,SS,1,0.0,0.24413853552619097,0.0,,,,0.0,0.24413853552619097,0.0,,,,,
IVA - CALABARZON,SS,10,0.0,1.595043920391104,0.0,,,,0.0,1.595043920391104,0.0,,,,,
IVA - CALABARZON,SS,25,0.0,2.374418681243742,0.0,,,,0.0,2.374418681243742,0.0,,,,,
IVA - CALABARZON,SS,30,0.0,2.583715625692876,0.0,,,,0.0,2.583715625692876,0.0,,,,,
IVA - CALABARZON,SS,50,0.0,3.0850043675122585,0.0,,,,0.0,3.0850043675122585,0.0,,,,,
IVA - CALABARZON,SS,100,0.0,3.7697682960341057,0.0,,,,0.0,3.7697682960341057,0.0,,,,,
IVA - CALABARZON,SS,200,0.0,4.6665944313680585,0.0,,,,0.0,4.6665944313680585,0.0,,,,,
IVA - CALABARZON,SS,250,0.0,4.987532004432478,0.0,,,,0.0,4.987532004432478,0.0,,,,,
IVA - CALABARZON,SS,500,0.0,5.562652458933106,0.0,,,,0.0,5.562652458933106,0.0,,,,,
IVA - CALABARZON,SS,1000,0.0,6.451352133761603,0.0,,,,0.0,6.451352133761603,0.0,,,,,
IVB - MIMAROPA,EQ,1,0.0,0.012745288255441002,0.0,,,,0.0,0.012745288255441002,0.0,,,,,
IVB - MIMAROPA,EQ,10,0.0,0.015733032491474577,0.0,,,,0.0,0.015733032491474577,0.0,,,,,
IVB - MIMAROPA,EQ,25,0.0,0.18020796559801094,0.0,,,,0.0,0.18020796559801094,0.0,,,,,
IVB - MIMAROPA,EQ,30,0.0,0.2752121392455292,0.0,,,,0.0,0.2752121392455292,0.0,,,,,
IVB - MIMAROPA,EQ,50,0.0,0.6589521395332493,0.0,,,,0.0,0.6589521395332493,0.0,,,,,
IVB - MIMAROPA,EQ,100,0.0,1.6247456077717817,0.0,,,,0.0,1.6247456077717817,0.0,,,,,
IVB - MIMAROPA,EQ,200,0.0,3.401244161159304,0.0,,,,0.0,3.401244161159304,0.0,,,,,
IVB - MIMAROPA,EQ,250,0.0,4.1315864380398715,0.0,,,,0.0,4.1315864380398715,0.0,,,,,
IVB - MIMAROPA,EQ,500,0.0,5.856939811110536,0.0,,,,0.0,5.856939811110536,0.0,,,,,
