region,hazard,rp,hhid,affected_cat,index,province,pcwgt,ispoor,pcinc,hhwgt,hhsize,hhsize_ae,pcwgt_ae,pcexp,pcinc_ae,pcsoc,axfin,has_ew,c,v,social,pov_line,quintile,c_5,gamma_SP,k,ew_expansion,protection,hh_share,optimal_hh_reco_rate,fa,v_with_ew,dk_private,dk_public,dk_other,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0
NCR,EQ,250,137635411359,na,891359,NCR-4th Dist.,1265.5166250443558,0,174324.36735408823,275.77745961280255,4.5889052238756864,4.5889052238756864,1265.5166250443558,174324.36735408823,229803.47,172581.12368054735,0,1.0,1869.9675036960762,0.0,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,5.21548624941341e-07,5533.089850629825,0,1,0.9689020489403156,0.7150000000000004,0.5225695895030085,0.0,0,0,0.0,0.0,2.9052533900033355,2.955169928104806,0.016891258139423014,2915.1123100798154,0.0,2915.1123100798154
NCR,EQ,250,1376229338002,a,949615,NCR-4th Dist.,1996.1360877821342,0,349759.61082309205,543.7397196851185,3.6711242815553424,3.6711242815553424,1996.1360877821342,349759.61082309205,320226.88,346262.0147148611,0,1.0,3751.8513118483434,0.21001925124829976,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0464208007953185e-06,11101.439128556245,0,1,0.9689020489403156,0.5350000000000004,0.5225695895030085,0.21001925124829976,2259,72,0.0,2331.0,5.8290204086388435,4.684206956450003,0.016891258139423014,6612.254526964547,24.333177770171726,6636.5877047347185
NCR,EQ,250,1376229338002,na,949615,NCR-4th Dist.,1823.711312217866,0,349759.61082309205,496.77188031488146,3.6711242815553424,3.6711242815553424,1823.711312217866,349759.61082309205,320226.88,346262.0147148611,0,1.0,3751.8513118483434,0.0,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0464208007953185e-06,11101.439128556245,0,1,0.9689020489403156,0.5350000000000004,0.5225695895030085,0.0,0,0,0.0,0.0,5.8290204086388435,5.9291715762868185,0.016891258139423014,5848.801074425409,0.0,5848.801074425409
NCR,EQ,250,1376461428010,a,954983,NCR-4th Dist.,1660.418152924508,0,356257.8801873325,452.29144200859196,3.6711244094089355,3.6711244094089355,1660.418152924508,356257.8801873325,214331.94,352695.30138545914,0,1.0,3821.5578751121643,0.0824653588483448,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0658625088184657e-06,11307.695481650613,0,1,0.9689020489403156,1.1150000000000009,0.5225695895030085,0.0824653588483448,903,28,0.0,931.0,5.937319204648622,5.5420929839019974,0.016891258139423014,6262.645984797627,9.462902466177892,6272.108887263805
NCR,EQ,250,1376461428010,na,954983,NCR-4th Dist.,1516.9924470754922,0,356257.8801873325,413.22283799140814,3.6711244094089355,3.6711244094089355,1516.9924470754922,356257.8801873325,214331.94,352695.30138545914,0,1.0,3821.5578751121643,0.0,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0658625088184657e-06,11307.695481650613,0,1,0.9689020489403156,1.1150000000000009,0.5225695895030085,0.0,0,0,0.0,0.0,5.937319204648623,6.0393311053383245,0.016891258139423014,5957.46738026339,0.0,5957.46738026339
NCR,EQ,250,13744223518001,a,978303,NCR-2nd Dist.,555.6105672511458,1,30743.714134062884,302.6923102040287,1.8355622145691064,1.8355622145691064,555.6105672511458,30743.714134062884,22282.547,30436.27699272225,0,1.0,329.78606058466846,0.1581655924207577,9.747711529783026e-09,22302.6775,1.0,27330.59203129227,9.197992268998812e-08,975.8115588070636,0,1,0.9689020489403156,0.6750000000000004,0.5225695895030085,0.1581655924207577,149,4,0.0,153.0,0.5123682997676169,0.43945571836446745,0.016891258139423014,564.4631710392141,1.3518432094539847,565.815014248668
NCR,EQ,250,13744223518001,na,978303,NCR-2nd Dist.,507.6173327488543,1,30743.714134062884,276.54596979597136,1.8355622145691064,1.8355622145691064,507.6173327488543,30743.714134062884,22282.547,30436.27699272225,0,1.0,329.78606058466846,0.0,9.747711529783026e-09,22302.6775,1.0,27330.59203129227,9.197992268998812e-08,975.8115588070636,0,1,0.9689020489403156,0.6750000000000004,0.5225695895030085,0.0,0,0,0.0,0.0,0.5123682997676169,0.521171542832521,0.016891258139423014,514.1070114870531,0.0,514.1070114870531
NCR,EQ,250,13751171278003,a,986795,NCR-3rd Dist.,1563.0259179035709,0,292401.16923076357,425.7622039152517,3.671124171028325,3.671124171028325,1563.0259179035709,292401.16923076357,232243.64,289477.1575384559,0,1.0,3136.5705942511645,0.11611128521418194,9.747711529783053e-09,22302.6775,5.0,27330.59203129227,8.748141757702966e-07,9280.870863548309,0,1,0.9689020489403156,0.8450000000000005,0.5225695895030085,0.11611128521418194,1044,33,0.0,1077.0,4.873096636129577,4.381608310093414,0.016891258139423014,5242.464471115972,11.152706477995375,5253.617177593967
NCR,EQ,250,13751171278003,na,986795,NCR-3rd Dist.,1428.012882096429,0,292401.16923076357,388.98517608474833,3.671124171028325,3.671124171028325,1428.012882096429,292401.16923076357,232243.64,289477.1575384559,0,1.0,3136.5705942511645,0.0,9.747711529783053e-09,22302.6775,5.0,27330.59203129227,8.748141757702966e-07,9280.870863548309,0,1,0.9689020489403156,0.8450000000000005,0.5225695895030085,0.0,0,0,0.0,0.0,4.873096636129577,4.956823623505792,0.016891258139423014,4889.633393448482,0.0,4889.633393448482
NCR,EQ,500,137534315,a,835084,NCR-3rd Dist.,2260.3093179075618,0,155792.90164211445,547.2884216010946,4.130014867288837,4.130014867288837,2260.3093179075618,155792.90164211445,104783.14,154234.97262569328,0,1.0,1671.1815324447857,0.08391222693538522,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,4.661056561417134e-07,4944.8974687814225,0,1,0.9720793250077242,1.1150000000000009,0.9045194363260286,0.08391222693538522,403,11,0.0,414.0,4.0426631170196154,3.815987211715385,0.029294288229586428,4654.401946531921,3.7175688259984585,4658.119515357919
NCR,EQ,500,137534315,na,835084,NCR-3rd Dist.,238.59698209243828,0,155792.90164211445,57.771458398905494,4.130014867288837,4.130014867288837,238.59698209243828,155792.90164211445,104783.14,154234.97262569328,0,1.0,1671.1815324447857,0.0,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,4.661056561417134e-07,4944.8974687814225,0,1,0.9720793250077242,1.1150000000000009,0.9045194363260286,0.0,0,0,0.0,0.0,4.0426631170196154,4.164663984150727,0.029294288229586428,4518.2037431794315,0.0,4518.2037431794315
NCR,EQ,500,13765490422,a,854048,NCR-4th Dist.,2353.8013513656565,0,216368.37373777854,512.9330729128916,4.588905406310949,4.588905406310949,2353.8013513656565,216368.37373777854,240521.11,214204.6900004008,0,1.0,2320.971151986944,0.08288515243571655,9.747711529783056e-09,22302.6775,5.0,27330.59203129227,6.473370849785914e-07,6867.574917361127,0,1,0.9720793250077242,1.1150000000000009,0.9045194363260286,0.08288515243571655,553,15,0.0,568.0,5.61453336435439,5.305592874154872,0.029294288229586428,6461.866252707963,5.069412035452443,6466.935664743416
NCR,EQ,500,13765490422,na,854048,NCR-4th Dist.,248.46594863434362,0,216368.37373777854,54.14492708710835,4.588905406310949,4.588905406310949,248.46594863434362,216368.37373777854,240521.11,214204.6900004008,0,1.0,2320.971151986944,0.0,9.747711529783056e-09,22302.6775,5.0,27330.59203129227,6.473370849785914e-07,6867.574917361127,0,1,0.9720793250077242,1.1150000000000009,0.9045194363260286,0.0,0,0,0.0,0.0,5.614533364354388,5.783970668220752,0.029294288229586428,6274.97392900095,0.0,6274.97392900095
NCR,EQ,500,137635411359,a,891360,NCR-4th Dist.,2397.5942025870427,0,174324.36735408823,522.476295677793,4.5889052238756864,4.5889052238756864,2397.5942025870427,174324.36735408823,229803.47,172581.12368054735,0,1.0,1869.9675036960762,0.11370419039215132,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,5.21548624941341e-07,5533.089850629825,0,1,0.9720793250077242,0.9050000000000006,0.9045194363260286,0.11370419039215132,611,17,0.0,628.0,4.523535301493127,4.131137433871893,0.029294288229586428,5262.135230327954,5.745333640179435,5267.880563968133
NCR,EQ,500,137635411359,na,891360,NCR-4th Dist.,253.08869741295715,0,174324.36735408823,55.15230432220695,4.5889052238756864,4.5889052238756864,253.08869741295715,174324.36735408823,229803.47,172581.12368054735,0,1.0,1869.9675036960762,0.0,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,5.21548624941341e-07,5533.089850629825,0,1,0.9720793250077242,0.9050000000000006,0.9045194363260286,0.0,0,0,0.0,0.0,4.523535301493126,4.660048093508113,0.029294288229586428,5055.641180083858,0.0,5055.641180083858
NCR,EQ,500,137637210356,a,892020,NCR-4th Dist.,5527.206035278941,0,117345.65381138529,752.7946948227064,7.3422489203124295,7.3422489203124295,5527.206035278941,117345.65381138529,106682.68,114118.44097003811,0,1.0,3461.8127295607223,0.2105722090038641,9.575386098515698e-09,22302.6775,5.0,27330.59203129227,3.448715288153011e-07,10243.237299126637,0,1,0.9720793250077242,0.5350000000000003,0.9045194363260286,0.2105722090038641,2096,60,0.0,2156.0,8.374280334322803,6.811187921203363,0.029294288229586428,4051.384343841229,20.27764814180977,4071.6619919830387
NCR,EQ,500,1376229338002,a,949616,NCR-4th Dist.,3455.126217099446,0,349759.61082309205,941.1629659226942,3.6711242815553424,3.6711242815553424,3455.126217099446,349759.61082309205,320226.88,346262.0147148611,0,1.0,3751.8513118483434,0.14650581809958588,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0464208007953185e-06,11101.439128556245,0,1,0.9720793250077242,0.7150000000000004,0.9045194363260286,0.14650581809958588,1581,45,0.0,1626.0,9.075896678179742,7.980351528387791,0.029294288229586428,10677.815290551125,15.20823610635733,10693.023526657482
NCR,EQ,500,1376229338002,na,949616,NCR-4th Dist.,364.7211829005541,0,349759.61082309205,99.34863407730586,3.6711242815553424,3.6711242815553424,364.7211829005541,349759.61082309205,320226.88,346262.0147148611,0,1.0,3751.8513118483434,0.0,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0464208007953185e-06,11101.439128556245,0,1,0.9720793250077242,0.7150000000000004,0.9045194363260286,0.0,0,0,0.0,0.0,9.07589667817974,9.34979218534399,0.029294288229586428,10143.499262014439,0.0,10143.499262014439
NCR,EQ,500,1376461428010,a,954984,NCR-4th Dist.,2874.0296448883487,0,356257.8801873325,782.8744886777286,3.6711244094089355,3.6711244094089355,2874.0296448883487,356257.8801873325,214331.94,352695.30138545914,0,1.0,3821.5578751121643,0.09072809460595396,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0658625088184657e-06,11307.695481650613,0,1,0.9720793250077242,1.0350000000000006,0.9045194363260286,0.09072809460595396,997,28,0.0,1025.0,9.244519982620279,8.66023447458313,0.029294288229586428,10668.9047359629,9.462902466177892,10678.367638429077
NCR,EQ,500,1376461428010,na,954984,NCR-4th Dist.,303.3809551116517,0,356257.8801873325,82.63979132227152,3.6711244094089355,3.6711244094089355,303.3809551116517,356257.8801873325,214331.94,352695.30138545914,0,1.0,3821.5578751121643,0.0,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0658625088184657e-06,11307.695481650613,0,1,0.9720793250077242,1.0350000000000006,0.9045194363260286,0.0,0,0,0.0,0.0,9.244519982620279,9.523504261409762,0.029294288229586428,10331.957816006494,0.0,10331.957816006494
NCR,EQ,500,13744223518001,a,978304,NCR-2nd Dist.,961.7103007941072,1,30743.714134062884,523.9322825240583,1.8355622145691064,1.8355622145691064,961.7103007941072,30743.714134062884,22282.547,30436.27699272225,0,1.0,329.78606058466846,0.19680699498050674,9.747711529783026e-09,22302.6775,1.0,27330.59203129227,9.197992268998812e-08,975.8115588070636,0,1,0.9720793250077242,0.5650000000000003,0.9045194363260286,0.19680699498050674,186,5,0.0,191.0,0.7977672788679429,0.6609796166540989,0.029294288229586428,954.4697800999459,1.689804011817481,956.1595841117634
NCR,EQ,500,13744223518001,na,978304,NCR-2nd Dist.,101.5175992058929,1,30743.714134062884,55.30599747594167,1.8355622145691064,1.8355622145691064,101.5175992058929,30743.714134062884,22282.547,30436.27699272225,0,1.0,329.78606058466846,0.0,9.747711529783026e-09,22302.6775,1.0,27330.59203129227,9.197992268998812e-08,975.8115588070636,0,1,0.9720793250077242,0.5650000000000003,0.9045194363260286,0.0,0,0,0.0,0.0,0.797767278867943,0.8218425720530129,0.029294288229586428,891.6090708603356,0.0,891.6090708603356
NCR,EQ,500,13751171278003,a,986796,NCR-3rd Dist.,2705.452729405281,0,292401.16923076357,736.9548409057087,3.671124171028325,3.671124171028325,2705.452729405281,292401.16923076357,232243.64,289477.1575384559,0,1.0,3136.5705942511645,0.09215008446779137,9.747711529783053e-09,22302.6775,5.0,27330.59203129227,8.748141757702966e-07,9280.870863548309,0,1,0.9720793250077242,1.0350000000000006,0.9045194363260286,0.09215008446779137,831,23,0.0,854.0,7.587505013149384,7.097232208771622,0.029294288229586428,8760.87271557699,7.773098454360413,8768.64581403135
NCR,EQ,500,13751171278003,na,986796,NCR-3rd Dist.,285.586070594719,0,292401.16923076357,77.79253909429137,3.671124171028325,3.671124171028325,285.586070594719,292401.16923076357,232243.64,289477.1575384559,0,1.0,3136.5705942511645,0.0,9.747711529783053e-09,22302.6775,5.0,27330.59203129227,8.748141757702966e-07,9280.870863548309,0,1,0.9720793250077242,1.0350000000000006,0.9045194363260286,0.0,0,0,0.0,0.0,7.587505013149384,7.8164833287227875,0.029294288229586428,8480.027288812926,0.0,8480.027288812926
NCR,EQ,1000,137534315,a,835085,NCR-3rd Dist.,2373.960985,0,155792.90164211445,574.806886,4.130014867288837,4.130014867288837,2373.960985,155792.90164211445,104783.14,154234.97262569328,0,1.0,1671.1815324447857,0.24613081158280925,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,4.661056561417134e-07,4944.8974687814225,0,1,0.9718117132057041,0.4550000000000002,0.95,0.24613081158280925,1182,34,0.0,1216.0,5.29099854510762,4.147375001863592,0.03797249846083483,6256.156929029693,11.49066728035887,6267.647596310052
NCR,EQ,1000,137534315,na,835085,NCR-3rd Dist.,124.94531500000012,0,155792.90164211445,30.25299400000003,4.130014867288837,4.130014867288837,124.94531500000012,155792.90164211445,104783.14,154234.97262569328,0,1.0,1671.1815324447857,0.0,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,4.661056561417134e-07,4944.8974687814225,0,1,0.9718117132057041,0.4550000000000002,0.95,0.0,0,0,0.0,0.0,5.29099854510762,5.499841258843893,0.03797249846083483,5856.68726063604,0.0,5856.68726063604
NCR,EQ,1000,13765490422,a,854049,NCR-4th Dist.,2472.153935,0,216368.37373777854,538.7240999999999,4.588905406310949,4.588905406310949,2472.153935,216368.37373777854,240521.11,214204.6900004008,0,1.0,2320.971151986944,0.13058450878653033,9.747711529783056e-09,22302.6775,5.0,27330.59203129227,6.473370849785914e-07,6867.574917361127,0,1,0.9718117132057041,0.7950000000000005,0.95,0.13058450878653033,871,25,0.0,896.0,7.348247183197857,6.641738138783593,0.03797249846083483,8428.251120202425,8.449020059087404,8436.700140261513
NCR,EQ,1000,13765490422,na,854049,NCR-4th Dist.,130.1133650000001,0,216368.37373777854,28.353900000000024,4.588905406310949,4.588905406310949,130.1133650000001,216368.37373777854,240521.11,214204.6900004008,0,1.0,2320.971151986944,0.0,9.747711529783056e-09,22302.6775,5.0,27330.59203129227,6.473370849785914e-07,6867.574917361127,0,1,0.9718117132057041,0.7950000000000005,0.95,0.0,0,0,0.0,0.0,7.348247183197857,7.63829222287434,0.03797249846083483,8133.887261343821,0.0,8133.887261343821
NCR,EQ,1000,137635411359,a,891361,NCR-4th Dist.,2518.1487549999997,0,174324.36735408823,548.74717,4.5889052238756864,4.5889052238756864,2518.1487549999997,174324.36735408823,229803.47,172581.12368054735,0,1.0,1869.9675036960762,0.1543659458498331,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,5.21548624941341e-07,5533.089850629825,0,1,0.9718117132057041,0.7150000000000004,0.95,0.1543659458498331,830,24,0.0,854.0,5.920359427967384,5.204203237134732,0.03797249846083483,6833.843919290432,8.111059256723909,6841.954978547155
NCR,EQ,1000,137635411359,na,891361,NCR-4th Dist.,132.5341450000001,0,174324.36735408823,28.881430000000027,4.5889052238756864,4.5889052238756864,132.5341450000001,174324.36735408823,229803.47,172581.12368054735,0,1.0,1869.9675036960762,0.0,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,5.21548624941341e-07,5533.089850629825,0,1,0.9718117132057041,0.7150000000000004,0.95,0.0,0,0,0.0,0.0,5.920359427967384,6.154043848533725,0.03797249846083483,6553.3364533287295,0.0,6553.3364533287295
NCR,EQ,1000,137637210356,a,892021,NCR-4th Dist.,5805.12206,0,117345.65381138529,790.646316,7.3422489203124295,7.3422489203124295,5805.12206,117345.65381138529,106682.68,114118.44097003811,0,1.0,3461.8127295607223,0.12994011820740253,9.575386098515698e-09,22302.6775,5.0,27330.59203129227,3.448715288153011e-07,10243.237299126637,0,1,0.9718117132057041,0.7950000000000005,0.95,0.12994011820740253,1293,37,0.0,1330.0,10.96017743320914,9.913530170663655,0.03797249846083483,4770.345641543643,12.504549687449359,4782.850191231092
NCR,EQ,1000,137637210356,na,892021,NCR-4th Dist.,305.5327400000003,0,117345.65381138529,41.612964000000034,7.3422489203124295,7.3422489203124295,305.5327400000003,117345.65381138529,106682.68,114118.44097003811,0,1.0,3461.8127295607223,0.0,9.575386098515698e-09,22302.6775,5.0,27330.59203129227,3.448715288153011e-07,10243.237299126637,0,1,0.9718117132057041,0.7950000000000005,0.95,0.0,0,0,0.0,0.0,10.96017743320914,11.392790139235858,0.03797249846083483,4333.362324087642,0.0,4333.362324087642
NCR,EQ,1000,1376229338002,a,949617,NCR-4th Dist.,3628.8550299999997,0,349759.61082309205,988.4860199999999,3.6711242815553424,3.6711242815553424,3628.8550299999997,349759.61082309205,320226.88,346262.0147148611,0,1.0,3751.8513118483434,0.11292771157257413,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0464208007953185e-06,11101.439128556245,0,1,0.9718117132057041,0.9050000000000006,0.95,0.11292771157257413,1218,35,0.0,1253.0,11.87844614547017,10.953685530671708,0.03797249846083483,13560.070078084369,11.828628082722368,13571.89870616709
NCR,EQ,1000,1376229338002,na,949617,NCR-4th Dist.,190.99237000000016,0,349759.61082309205,52.02558000000005,3.6711242815553424,3.6711242815553424,190.99237000000016,349759.61082309205,320226.88,346262.0147148611,0,1.0,3751.8513118483434,0.0,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0464208007953185e-06,11101.439128556245,0,1,0.9718117132057041,0.9050000000000006,0.95,0.0,0,0,0.0,0.0,11.878446145470171,12.34730413264236,0.03797249846083483,13148.43382080563,0.0,13148.43382080563
NCR,EQ,1000,1376461428010,a,954985,NCR-4th Dist.,3018.54007,0,356257.8801873325,822.2385660000001,3.6711244094089355,3.6711244094089355,3018.54007,356257.8801873325,214331.94,352695.30138545914,0,1.0,3821.5578751121643,0.2329065047217498,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0658625088184657e-06,11307.695481650613,0,1,0.9718117132057041,0.4950000000000002,0.95,0.2329065047217498,2559,74,0.0,2633.0,12.099138701995603,9.648217868842048,0.03797249846083483,14257.563482251211,25.009099374898717,14282.57258162611
NCR,EQ,1000,1376461428010,na,954985,NCR-4th Dist.,158.87053000000014,0,356257.8801873325,43.27571400000004,3.6711244094089355,3.6711244094089355,158.87053000000014,356257.8801873325,214331.94,352695.30138545914,0,1.0,3821.5578751121643,0.0,9.747711529783055e-09,22302.6775,5.0,27330.59203129227,1.0658625088184657e-06,11307.695481650613,0,1,0.9718117132057041,0.4950000000000002,0.95,0.0,0,0,0.0,0.0,12.099138701995603,12.576707716398898,0.03797249846083483,13392.721789003024,0.0,13392.721789003024
NCR,EQ,1000,13744223518001,a,978305,NCR-2nd Dist.,1010.066505,1,30743.714134062884,550.276366,1.8355622145691064,1.8355622145691064,1010.066505,30743.714134062884,22282.547,30436.27699272225,0,1.0,329.78606058466846,0.21215574119987965,9.747711529783026e-09,22302.6775,1.0,27330.59203129227,9.197992268998812e-08,975.8115588070636,0,1,0.9718117132057041,0.5350000000000003,0.95,0.21215574119987965,201,5,0.0,206.0,1.0441101297939959,0.8562040769078618,0.03797249846083483,1223.671602534751,1.689804011817481,1225.3614065465683
NCR,EQ,1000,13744223518001,na,978305,NCR-2nd Dist.,53.16139500000005,1,30743.714134062884,28.96191400000003,1.8355622145691064,1.8355622145691064,53.16139500000005,30743.714134062884,22282.547,30436.27699272225,0,1.0,329.78606058466846,0.0,9.747711529783026e-09,22302.6775,1.0,27330.59203129227,9.197992268998812e-08,975.8115588070636,0,1,0.9718117132057041,0.5350000000000003,0.95,0.0,0,0,0.0,0.0,1.0441101297939959,1.0853225382055112,0.03797249846083483,1155.7414812596883,0.0,1155.7414812596883
NCR,EQ,1000,13751171278003,a,986797,NCR-3rd Dist.,2841.4868599999995,0,292401.16923076357,774.010011,3.671124171028325,3.671124171028325,2841.4868599999995,292401.16923076357,232243.64,289477.1575384559,0,1.0,3136.5705942511645,0.11953783285406995,9.747711529783053e-09,22302.6775,5.0,27330.59203129227,8.748141757702966e-07,9280.870863548309,0,1,0.9718117132057041,0.8450000000000005,0.95,0.11953783285406995,1078,31,0.0,1109.0,9.930453471761634,9.088963486307202,0.03797249846083483,11356.492664023708,10.476784873268382,11366.969448896976
NCR,EQ,1000,13751171278003,na,986797,NCR-3rd Dist.,149.55194000000012,0,292401.16923076357,40.73736900000004,3.671124171028325,3.671124171028325,149.55194000000012,292401.16923076357,232243.64,289477.1575384559,0,1.0,3136.5705942511645,0.0,9.747711529783053e-09,22302.6775,5.0,27330.59203129227,8.748141757702966e-07,9280.870863548309,0,1,0.9718117132057041,0.8450000000000005,0.95,0.0,0,0,0.0,0.0,9.930453471761634,10.322421610477557,0.03797249846083483,10992.17091907586,0.0,10992.17091907586
NCR,EQ,2000,137534315,a,835086,NCR-3rd Dist.,2373.960985,0,155792.90164211445,574.806886,4.130014867288837,4.130014867288837,2373.960985,155792.90164211445,104783.14,154234.97262569328,0,1.0,1671.1815324447857,0.3403451006329651,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,4.661056561417134e-07,4944.8974687814225,0,1,0.9719532185461434,0.3250000000000001,0.95,0.3403451006329651,1635,47,0.0,1682.0,16.95973624849192,12.750268148141812,0.12230037755839049,19415.561296694625,15.884157711084322,19431.445454405708
NCR,EQ,2000,137534315,na,835086,NCR-3rd Dist.,124.94531500000012,0,155792.90164211445,30.25299400000003,4.130014867288837,4.130014867288837,124.94531500000012,155792.90164211445,104783.14,154234.97262569328,0,1.0,1671.1815324447857,0.0,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,4.661056561417134e-07,4944.8974687814225,0,1,0.9719532185461434,0.3250000000000001,0.95,0.0,0,0,0.0,0.0,16.95973624849192,19.322938981462187,0.12230037755839049,18862.99538483031,0.0,18862.99538483031
NCR,EQ,2000,13765490422,a,854050,NCR-4th Dist.,2472.153935,0,216368.37373777854,538.7240999999999,4.588905406310949,4.588905406310949,2472.153935,216368.37373777854,240521.11,214204.6900004008,0,1.0,2320.971151986944,0.586289470686818,9.747711529783056e-09,22302.6775,5.0,27330.59203129227,6.473370849785914e-07,6867.574917361127,0,1,0.9719532185461434,0.12499999999999989,0.95,0.586289470686818,3913,112,0.0,4025.0,23.554029178668863,11.10779384712696,0.12230037755839049,27519.75508147537,37.85160986471157,27557.606691340083
NCR,EQ,2000,13765490422,na,854050,NCR-4th Dist.,130.1133650000001,0,216368.37373777854,28.353900000000024,4.588905406310949,4.588905406310949,130.1133650000001,216368.37373777854,240521.11,214204.6900004008,0,1.0,2320.971151986944,0.0,9.747711529783056e-09,22302.6775,5.0,27330.59203129227,6.473370849785914e-07,6867.574917361127,0,1,0.9719532185461434,0.12499999999999989,0.95,0.0,0,0,0.0,0.0,23.55402917866886,26.83609355230799,0.12230037755839049,26197.31446182701,0.0,26197.31446182701
NCR,EQ,2000,137447726528,a,873146,NCR-2nd Dist.,2020.9967499999998,0,130384.59284662484,550.511719,3.671123938417012,3.671123938417012,2020.9967499999998,130384.59284662484,144248.14,117130.34133775825,0,1.0,14217.759663331817,0.5144153175346206,8.845260087233603e-09,22302.6775,5.0,27330.59203129227,3.53973639531375e-07,42069.25607390417,0,1,0.9719532185461434,0.175,0.95,0.5144153175346206,21034,606,0.0,21640.0,144.28681113978814,79.83042541223723,0.12230037755839049,21433.752486064768,204.8042462322787,21638.556732297046
NCR,EQ,2000,137447726528,na,873146,NCR-2nd Dist.,106.36825000000009,0,130384.59284662484,28.97430100000003,3.671123938417012,3.671123938417012,106.36825000000009,130384.59284662484,144248.14,117130.34133775825,0,1.0,14217.759663331817,0.0,8.845260087233603e-09,22302.6775,5.0,27330.59203129227,3.53973639531375e-07,42069.25607390417,0,1,0.9719532185461434,0.175,0.95,0.0,0,0,0.0,0.0,144.28681113978814,164.39201687065153,0.12230037755839049,14325.084969150987,0.0,14325.084969150987
NCR,EQ,2000,137449073267,a,874774,NCR-2nd Dist.,1993.6842499999998,0,127816.24540250117,482.73052049999995,4.130014915847857,4.130014915847857,1993.6842499999998,127816.24540250117,110588.24,121064.93806629613,0,1.0,7242.088706510083,0.5053655408090781,9.326094288324422e-09,22302.6775,5.0,27330.59203129227,3.658641839298811e-07,21428.78283020645,0,1,0.9719532185461434,0.17500000000000004,0.95,0.5053655408090781,10525,303,0.0,10828.0,73.49525591196401,41.424171295161315,0.12230037755839049,18363.325079466973,102.40212311613935,18465.72720258311
NCR,EQ,2000,137449073267,na,874774,NCR-2nd Dist.,104.93075000000009,0,127816.24540250117,25.40686950000002,4.130014915847857,4.130014915847857,104.93075000000009,127816.24540250117,110588.24,121064.93806629613,0,1.0,7242.088706510083,0.0,9.326094288324422e-09,22302.6775,5.0,27330.59203129227,3.658641839298811e-07,21428.78283020645,0,1,0.9719532185461434,0.17500000000000004,0.95,0.0,0,0,0.0,0.0,73.49525591196401,83.7362282411738,0.12230037755839049,14806.287634591177,0.0,14806.287634591177
NCR,EQ,2000,137635411359,a,891362,NCR-4th Dist.,2518.1487549999997,0,174324.36735408823,548.74717,4.5889052238756864,4.5889052238756864,2518.1487549999997,174324.36735408823,229803.47,172581.12368054735,0,1.0,1869.9675036960762,0.8974849060892293,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,5.21548624941341e-07,5533.089850629825,0,1,0.9719532185461434,0.015000000000000013,0.95,0.8974849060892293,4826,139,0.0,4965.0,18.97708599588304,2.2198974981807256,0.12230037755839049,22737.735417788455,46.976551528525974,22784.71196931698
NCR,EQ,2000,137635411359,na,891362,NCR-4th Dist.,132.5341450000001,0,174324.36735408823,28.881430000000027,4.5889052238756864,4.5889052238756864,132.5341450000001,174324.36735408823,229803.47,172581.12368054735,0,1.0,1869.9675036960762,0.0,9.747711529783051e-09,22302.6775,5.0,27330.59203129227,5.21548624941341e-07,5533.089850629825,0,1,0.9719532185461434,0.015000000000000013,0.95,0.0,0,0,0.0,0.0,18.977085995883037,21.62139017798789,0.12230037755839049,21106.736585582225,0.0,21106.736585582225
NCR,EQ,2000,137637210356,a,892022,NCR-4th Dist.,5805.12206,0,117345.65381138529,790.646316,7.3422489203124295,7.3422489203124295,5805.12206,117345.65381138529,106682.68,114118.44097003811,0,1.0,3461.8127295607223,0.4499091237328085,9.575386098515698e-09,22302.6775,5.0,27330.59203129227,3.448715288153011e-07,10243.237299126637,0,1,0.9719532185461434,0.21500000000000008,0.95,0.4499091237328085,4479,129,0.0,4608.0,35.13168958925112,22.020546869684136,0.12230037755839049,15470.454850796657,43.59694350489101,15514.05179430155
